"Published Date",Outlet,Headline,"Contextual Snippet",URL,"Media Type",Classification,Sentiment,Language,"Translated Language",AVE(USD),Impressions,"Domain Authority","Word Count",Duration,Continent,Country,Province/State,County,City
04/10/2025,"Delfi Lietuva","„Paupio turguje“ atsidarys trys nauji restoranai","...Vilniumi švęsime Šaltibarščių festivalį ir atidarysime vasaros sezoną“, – planais dalijasi įmonės atstovė.

Praėjusiais metais „Darnu Group“ valdomos gastronominės erdvės „Paupio turgus“ nuomininkų apyvarta siekė 7,3 mln. eurų ir sulaukė 1,4 mln. lan...","http://ct.moreover.com/?a=56460444894&p=1lk&v=1&x=mFgbxktYcyLKdqsxtC60rA",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,43660.4,1746416,78,391,,Europe,Lithuania,,,Vilnius
04/10/2025,"Madeinvilnius - Nauja vietelė","Paupyje atidaryti trys nauji restoranai","...Vilniumi švęsime Šaltibarščių festivalį ir atidarysime vasaros sezoną“, – planais dalijasi įmonės atstovė.

Praėjusiais metais „Darnu Group“ valdomos gastronominės erdvės „Paupio turgus“ nuomininkų apyvarta siekė 7,3 mln. eurų ir sulaukė 1,4 mln. lan...","https://madeinvilnius.lt/maistas/nauja-vietele/paupyje-atidaryti-trys-nauji-restoranai/",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,0.25,10,,665,,Europe,Lithuania,,,
04/10/2025,Etaplius.lt,"„Paupio turguje“ įsikurs trys nauji restoranai","Nekilnojamojo turto bendrovės „Darnu Group“ valdomame – „Ryk Lys“, „Holigans“ ir „Padre duos pipirų“.

Kaip skelbiama bendrovės pranešime, „Ryk Lys“ bei „Holigans“ keičia veikusius restoranus „Mollusca“ ir „Sugamour“. Pastarųjų gastronominėje erdvėje","http://ct.moreover.com/?a=56460185538&p=1lk&v=1&x=-7civEm6o0ho-NSGWUqc8A",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,,,,175,,Europe,Lithuania,,,
04/10/2025,Man.lt,"„Paupio turgus“ lankytojus kviečia į tris naujus restoranus","...Vilniumi švęsime Šaltibarščių festivalį ir atidarysime vasaros sezoną“, – planais dalijasi įmonės atstovė.

Praėjusiais metais „Darnu Group“ valdomos gastronominės erdvės „Paupio turgus“ nuomininkų apyvarta siekė 7,3 mln. eurų ir sulaukė 1,4 mln. lan...","https://www.man.lt/paupio-turgus-lankytojus-kviecia-i-tris-naujus-restoranus/",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,,,,669,,Europe,Lithuania,,,
04/10/2025,Naujienugidas,"„Paupio turguje“ įsikurs trys nauji restoranai","Nekilnojamojo turto bendrovės „Darnu Group“ valdomame „Paupio turguje“ įsikurs trys nauji restoranai – „Ryk Lys“, „Holigans“ ir „Padre

duos pipirų“. Kaip skelbiama bendrovės pranešime, „Ryk Lys“ bei „Holigans“ keičia veikusius restoranus „Mollusca“ ","https://www.naujienugidas.lt/paupio-turguje-isikurs-trys-nauji-restoranai-166566.html",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,0.25,10,,56,,Europe,Lithuania,,,
04/10/2025,"TV3 Lithuania","„Paupio turguje“ įsikurs trys nauji restoranai","...po to, kai jų valdytoja „Saldi kava“ paskelbė apie bankrotą.

Be naujų prisijungiančių vardų, virtuvių įvairovę papildys ir „Darnu Group“ priklausančios viešbučių ir maitinimo veiklų valdytojos kuriamas restoranas „Padre duos pipirų“. Investicijos į ...","http://ct.moreover.com/?a=56459518259&p=1lk&v=1&x=iw9NUbsSt1npxZVwG-vJUw",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,19590.08,783603,63,188,,Europe,Lithuania,,,Vilnius
04/10/2025,Alfa.lt,"„Paupio turguje“ įsikurs trys nauji restoranai","...po to, kai jų valdytoja „Saldi kava“ paskelbė apie bankrotą.

Be naujų prisijungiančių vardų, virtuvių įvairovę papildys ir „Darnu Group“ priklausančios viešbučių ir maitinimo veiklų valdytojos kuriamas restoranas „Padre duos pipirų“. Investicijos į ...","https://www.alfa.lt/aktualijos/vilnius/paupio-turguje-isikurs-trys-nauji-restoranai/-40355339",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,6235.05,249402,55,162,,Europe,Lithuania,,,Vilnius
04/10/2025,"Verslo žinios","„Paupio turguje“ užsidariusius restoranus keičia kiti, „Baltasis tiltas“ – su itališkomis naujienomis","Atsižvelgdami į tai pasirinkome naujus operatorius – lankytojai turguje vėl galės mėgautis žuvies patiekalais ir desertais, nors veikiantys restoranai ir pasikeitė“, – pasirinkimą komentuoja Anželika Šiško, „Darnu Group“ restoranų veiklos ir plėtros ","http://ct.moreover.com/?a=56459087918&p=1lk&v=1&x=OnOQELBfChqTN9lhLgrBzQ",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,20470.8,818832,59,91,,Europe,Lithuania,,,Vilnius
04/10/2025,"BNS Spaudos centras","„Paupio turgus“ lankytojus kviečia į tris naujus restoranus","...Vilniumi švęsime Šaltibarščių festivalį ir atidarysime vasaros sezoną“, – planais dalijasi įmonės atstovė.

Praėjusiais metais „Darnu Group“ valdomos gastronominės erdvės „Paupio turgus“ nuomininkų apyvarta siekė 7,3 mln. eurų ir sulaukė 1,4 mln. lan...","https://sc.bns.lt/view/item/paupio-turgus-lankytojus-kviecia-i-tris-naujus-restoranus-504975",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,0.25,10,,688,,Europe,Lithuania,,,
04/10/2025,"Lietuvos rytas","„Paupio turgus“ lankytojus kviečia į tris naujus restoranus","...Vilniumi švęsime Šaltibarščių festivalį ir atidarysime vasaros sezoną“, – planais dalijasi įmonės atstovė.Praėjusiais metais „Darnu Group“ valdomos gastronominės erdvės „Paupio turgus“ nuomininkų apyvarta siekė 7,3 mln. eurų ir sulaukė 1,4 mln. lanky...","http://ct.moreover.com/?a=56458974473&p=1lk&v=1&x=mqej2dNnbU0sORzEyd_qQg",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,18375.0,735000,70,649,,Europe,Lithuania,,,Vilnius
04/10/2025,"Lietuvos rytas","„Paupio turgus“ lankytojus kviečia į tris naujus restoranus","Vysto savo restoraną, kurio centre – garsus šefas

Be naujų į „Paupio turgaus“ gretas prisijungiančių vardų, virtuvių įvairovę papildys ir pačios UAB „DG Horeca“ (UAB „Darnu Group“ priklausančios viešbučių ir maitinimo veiklų valdytojos) kuriamas res...","https://www.lrytas.lt/skonis/gurmanu-klubas/2025/04/10/news/-paupio-turgus-lankytojus-kviecia-i-tris-naujus-restoranus-37297832/",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,18375.0,735000,70,637,,Europe,Lithuania,,,Vilnius
04/10/2025,"Lietuvos rytas","Paupio Turgus food court to open three new restaurants","...company's representative tells about their plans.Last year, the tenant turnover of the Paupio Turgus gastronomic space, managed by Darnu Group, reached EUR 7.3 million and attracted 1.4 million visitors. Currently, Paupio Turgus, located in the Paupy...","http://ct.moreover.com/?a=56458939621&p=1lk&v=1&x=yvsSum82oQ4bvCY6lC3SJA",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,18375.0,735000,70,832,,Europe,Lithuania,,,Vilnius
04/10/2025,"Madeinvilnius - Renginiai","Vieną dieną vilniečiai turės išskirtinę galimybę: užkilti ant 11 stogų","nuo 10 iki 20 val. (paskutinis įleidimas 19.30 val.). Kiekviename pastate dalyvių lauks „Neakivaizdinio Vilniaus“ savanoriai.

Žemėlapį galima rasti čia

Renginio partneriai: „Business Stadium West“, „Darnu Group“, „Eastnine“, „ EIKA Group“, „Flow“, ","https://madeinvilnius.lt/pramogos/renginiai/viena-diena-vilnieciai-tures-isskirtine-galimybe-uzkilti-ant-11-stogu/",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,0.25,10,,366,,Europe,Lithuania,,,
04/09/2025,"Lietuvos naujienų agentūra (ELTA)","Žiniasklaida: Rūdninkų karinio miestelio PPP konkurse nedalyvaus „Darnu Group“ ir „Infes“",,"http://ct.moreover.com/?a=56454193316&p=1lk&v=1&x=TRiA7noa_wedDSJQ9q2sLw",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,158.58,6343,44,0,,Europe,Lithuania,,,Vilnius
04/09/2025,"Jūsų Panevėžys","Tarp pašalintų iš Rūdninkų karinio miestelio antro etapo konkurso – „Darnu Group“, „Infes“","Rūdninkų karinio miestelio privataus partnerio atrankoje pasiūlymų teikti nepakviestos nekilnojamojo turto (NT) plėtros bendrovė „Darnu Group“ ir statybos įmonė „Infes“, remdamasis šaltiniais, trečiadienį skelbia naujienų portalas „Verslo žinios“.

„...","http://ct.moreover.com/?a=56452596971&p=1lk&v=1&x=VVAEuj99TFT4NAkX6eGSfw",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,1266.65,50666,34,197,,Europe,Lithuania,,,Panev?žys
04/09/2025,Naujienugidas,"Rūdninkų karinio miestelio PPP konkurse nedalyvaus „Darnu Group“ ir „Infes“","Krašto apsaugos ministerija Rūdnininkų karinio miestelio privataus partnerio konkurse nepakvietė dalyvauti „Darnu Group“, „Infes“ ir

dar vienos kol kas viešai neskelbiamos bendrovės, rašo portalas „Verslo žinios“.

Informaciją apie savo nedalyvavimą","https://www.naujienugidas.lt/rudninku-karinio-miestelio-ppp-konkurse-nedalyvaus-darnu-group-ir-infes-165862.html",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,0.25,10,,55,,Europe,Lithuania,,,
04/09/2025,Naujienugidas,"Tarp pašalintų iš Rūdninkų karinio miestelio antro etapo konkurso – „Darnu Group“, „Infes“","Rūdninkų karinio miestelio privataus partnerio atrankoje pasiūlymų teikti nepakviestos nekilnojamojo turto (NT) plėtros bendrovė „Darnu Group“ ir statybos įmonė „Infes“, remdamasis šaltiniais, trečiadienį skelbia naujienų portalas „Verslo žinios“.","https://www.naujienugidas.lt/tarp-pasalintu-is-rudninku-karinio-miestelio-antro-etapo-konkurso-darnu-group-infes-165872.html",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,0.25,10,,28,,Europe,Lithuania,,,
04/09/2025,"Lietuvos rytas","Rūdninkų karinio miestelio konkurse nedalyvaus „Darnu Group“ ir „Infes“","Krašto apsaugos ministerija Rūdnininkų karinio miestelio privataus partnerio konkurse nepakvietė dalyvauti „Darnu Group“, „Infes“ ir dar vienos kol kas viešai neskelbiamos bendrovės, rašo portalas „Verslo žinios“.Informaciją apie savo nedalyvavimą ko...","http://ct.moreover.com/?a=56449326535&p=1lk&v=1&x=OWi-pXRKPZ6aKfcQ_HJfhA",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,18375.0,735000,70,243,,Europe,Lithuania,,,Vilnius
04/09/2025,"Lietuvos rytas","Rūdninkų karinio miestelio konkurse nedalyvaus „Darnu Group“ ir „Infes“","Informaciją apie savo nedalyvavimą konkurse portalui „Darnu Group“ patvirtino, o „Infes“ situacijos nekomentavo, tačiau ir nepaneigė.

Anot portalo, iš viso atrankoje dalyvavo 12 šalies bendrovių, kurių viena iš atrankos pasitraukė, o „Darnu Group“, ","https://www.lrytas.lt/verslas/rinkos-pulsas/2025/04/09/news/rudninku-karinio-miestelio-konkurse-nedalyvaus-darnu-group-ir-infes--37277743/",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,18375.0,735000,70,242,,Europe,Lithuania,,,Vilnius
04/09/2025,"TV3 Lithuania","Rūdninkų karinio miestelio PPP konkurse nedalyvaus „Darnu Group“ ir „Infes“","Krašto apsaugos ministerija Rūdnininkų karinio miestelio privataus partnerio konkurse nepakvietė dalyvauti „Darnu Group“, „Infes“ ir dar vienos kol kas viešai neskelbiamos bendrovės, rašo portalas „ Verslo žinios “.

Informaciją apie savo nedalyvavim...","https://www.tv3.lt/naujiena/lietuva/rudninku-karinio-miestelio-ppp-konkurse-nedalyvaus-darnu-group-ir-infes-n1410739",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,19590.08,783603,63,253,,Europe,Lithuania,,,Vilnius
04/09/2025,"Lietuvos Nacionalinis Radijas ir Televizija (LRT)","Tarp pašalintų iš Rūdninkų karinio miestelio antro etapo konkurso – „Darnu Group“, „Infes“","Rūdninkų karinio miestelio privataus partnerio atrankoje pasiūlymų teikti nepakviestos nekilnojamojo turto (NT) plėtros bendrovė „Darnu Group“ ir statybos įmonė „Infes“, remdamasis šaltiniais, trečiadienį skelbia naujienų portalas „Verslo žinios“.

„...","https://www.lrt.lt/naujienos/verslas/4/2532401/tarp-pasalintu-is-rudninku-karinio-miestelio-antro-etapo-konkurso-darnu-group-infes",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,35688.3,1427532,70,197,,Europe,Lithuania,,,Vilnius
04/09/2025,"Madeinvilnius - Panevėžio regionas","Tarp pašalintų iš Rūdninkų karinio miestelio antro etapo konkurso – „Darnu Group“, „Infes“","Rūdninkų karinio miestelio privataus partnerio atrankoje pasiūlymų teikti nepakviestos nekilnojamojo turto (NT) plėtros bendrovė „Darnu Group“ ir

statybos įmonė „Infes“, remdamasis šaltiniais, trečiadienį skelbia naujienų portalas „Verslo žinios“.

","https://madeinvilnius.lt/naujienos/lietuvos-naujienos/tarp-pasalintu-is-rudninku-karinio-miestelio-antro-etapo-konkurso-darnu-group-infes/",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,0.25,10,,200,,Europe,Lithuania,,,
04/09/2025,Etaplius.lt,"Tarp pašalintų iš Rūdninkų karinio miestelio antro etapo konkurso – „Darnu Group“ ir „Infes“","Rūdninkų karinio miestelio privataus partnerio atrankoje pasiūlymų teikti nepakviestos nekilnojamojo turto (NT) plėtros bendrovė „Darnu Group“ ir statybos įmonė „Infes“, remdamasis šaltiniais, trečiadienį skelbia naujienų portalas „Verslo žinios“.

„...","http://ct.moreover.com/?a=56449126402&p=1lk&v=1&x=0QrhsfPx0uhHjMAnGttKXw",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,,,,195,,Europe,Lithuania,,,
04/09/2025,15min.lt,"Tarp pašalintų iš Rūdninkų karinio miestelio antro etapo konkurso – „Darnu Group“, „Infes“","Rūdninkų karinio miestelio privataus partnerio atrankoje pasiūlymų teikti nepakviestos nekilnojamojo turto (NT) plėtros bendrovė „Darnu Group“ ir statybos įmonė „Infes“, remdamasis šaltiniais, trečiadienį skelbia naujienų portalas „Verslo žinios“.

„...","https://www.15min.lt/verslas/naujiena/finansai/tarp-pasalintu-is-rudninku-karinio-miestelio-antro-etapo-konkurso-darnu-group-infes-662-2428108",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,31955.78,1278231,74,197,,Europe,Lithuania,,,Vilnius
04/09/2025,"Verslo žinios","Tarp pašalintų iš Rūdninkų karinio miestelio PPP atrankos – „Darnu Group“ ir „Infes“",,"http://ct.moreover.com/?a=56448169601&p=1lk&v=1&x=6oqav214UVF711z8EDkD4Q",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,20470.8,818832,59,75,,Europe,Lithuania,,,Vilnius
04/08/2025,"Vilniaus Kraštas","„Neakivaizdinio Vilniaus“ iššūkis – gimtadienis ant stogų","Renginio partneriai: „Business Stadium West“, „Darnu Group“, „Eastnine“, „EIKA Group“, „Flow“, „Hanner“, „YIT Lietuva“, „Paupio verslo namai“, Saulėtekio slėnio mokslo ir technologijų parkas, SEMIHUMAN, „Sky Office“, „Solo Society City House Vilnius“...","https://vilniauskrastas.lt/neakivaizdinio-vilniaus-issukis-gimtadienis-ant-stogu/",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,0.25,10,,422,,Europe,Lithuania,,,
04/08/2025,Alfa.lt,"Ar gali per vieną dieną įveikti dviejų TV bokštų aukštį? Vilniuje – unikalus iššūkis smalsiems","Renginio partneriai: „Business Stadium West“, „Darnu Group“, „Eastnine“, „EIKA Group“, „Flow“, „Hanner“, „YIT Lietuva“, „Paupio verslo namai“, Saulėtekio slėnio mokslo ir technologijų parkas, SEMIHUMAN, „Sky Office“, „Solo Society City House Vilnius“...","http://ct.moreover.com/?a=56441806579&p=1lk&v=1&x=0GK35Lz_YJ9PxchjWeJWCw",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,6235.05,249402,55,377,,Europe,Lithuania,,,Vilnius
04/02/2025,"Sportas 24","Negalią turinčių Lietuvos tenisininkių rinktinė Europos čempionate pasisėmė neįkainojamos patirties","...vykusiame čempionate, iš kurio merginos išsivežė gerų patirčių. Naudodamasis proga už paramą mūsų rinktinei noriu padėkoti bendrovei „Darnu Group“. Be jos indėlio šis komandos pasirodymas tikrai nebūtų įmanomas“.

Lietuvos rinktinė Europos čempionate...","https://sportas24.lt/tenisas/negalia-turinciu-lietuvos-tenisininkiu-rinktine-europos-cempionate-pasiseme-neikainojamos-patirties/",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,112.78,4511,33,147,,Europe,Lithuania,,,
04/02/2025,"TV3 Lithuania","Negalią turinčių Lietuvos tenisininkių rinktinė – Europos čempionate","...vykusiame čempionate, iš kurio merginos išsivežė gerų patirčių. Naudodamasis proga už paramą mūsų rinktinei noriu padėkoti bendrovei „Darnu Group“. Be jos indėlio šis komandos pasirodymas tikrai nebūtų įmanomas“.

Lietuvos rinktinė Europos čempionate...","https://www.tv3.lt/naujiena/sportas/negalia-turinciu-lietuvos-tenisininkiu-rinktine-europos-cempionate-n1409009",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,19590.08,783603,63,168,,Europe,Lithuania,,,Vilnius
04/02/2025,Sportas.lt,"Negalią turinčių Lietuvos tenisininkių rinktinė – Europos čempionate Šiandien 12:51","...vykusiame čempionate, iš kurio merginos išsivežė gerų patirčių. Naudodamasis proga už paramą mūsų rinktinei noriu padėkoti bendrovei „Darnu Group“. Be jos indėlio šis komandos pasirodymas tikrai nebūtų įmanomas“.

LTS nuotr. Organizatorių nuotr.

Lie...","https://www.sportas.lt/naujiena/518108/negalia-turinciu-lietuvos-tenisininkiu-rinktine-europos-cempionate",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,4422.28,176891,49,139,,Europe,Lithuania,,,Vilnius
04/02/2025,Alfa.lt,"Negalią turinčių Lietuvos tenisininkių rinktinė – Europos čempionate","...vykusiame čempionate, iš kurio merginos išsivežė gerų patirčių. Naudodamasis proga už paramą mūsų rinktinei noriu padėkoti bendrovei „Darnu Group“. Be jos indėlio šis komandos pasirodymas tikrai nebūtų įmanomas.“

Lietuvos rinktinė Europos čempionate...","https://www.alfa.lt/sportas/tenisas/negalia-turinciu-lietuvos-tenisininkiu-rinktine-europos-cempionate/351598",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,6235.05,249402,55,145,,Europe,Lithuania,,,Vilnius
04/02/2025,"Lietuvos rytas","Negalią turinčių Lietuvos tenisininkių rinktinė – Europos čempionate","...vykusiame čempionate, iš kurio merginos išsivežė gerų patirčių. Naudodamasis proga už paramą mūsų rinktinei noriu padėkoti bendrovei „Darnu Group“. Be jos indėlio šis komandos pasirodymas tikrai nebūtų įmanomas“.Lietuvos rinktinė Europos čempionate v...","http://ct.moreover.com/?a=56394570718&p=1lk&v=1&x=dMBXCzwyhHwC5eUCv6wyCA",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,18375.0,735000,70,144,,Europe,Lithuania,,,Vilnius
04/02/2025,"Lietuvos rytas","Negalią turinčių Lietuvos tenisininkių rinktinė – Europos čempionate","...vykusiame čempionate, iš kurio merginos išsivežė gerų patirčių. Naudodamasis proga už paramą mūsų rinktinei noriu padėkoti bendrovei „Darnu Group“. Be jos indėlio šis komandos pasirodymas tikrai nebūtų įmanomas“.

Lietuvos rinktinė Europos čempionate...","https://www.lrytas.lt/sportas/startai/2025/04/02/news/negalia-turinciu-lietuvos-tenisininkiu-rinktine-europos-cempionate-37179314/",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,18375.0,735000,70,137,,Europe,Lithuania,,,Vilnius
04/02/2025,"Delfi Lietuva","Viena šios savaitės diena jau primins ir vasarą: žadama 20 laipsnių šiluma","Tačiau kol vieni tik skundžiasi, kiti imasi veiksmų. UAB „Darnu group“ valdomos įmonės kelis kartus jau kreipėsi į teismą dėl to, kad savivaldybė praleido terminus. „Delfi“ domisi, dėl kokių konkrečių priežasčių kilo teisminiai ginčiai ir kaip jie ba...","https://www.delfi.lt/projektai/velykos/viena-sios-savaites-diena-jau-primins-ir-vasara-zadama-20-laipsniu-siluma-120098472",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,43660.4,1746416,78,253,,Europe,Lithuania,,,Vilnius
04/02/2025,Naujienugidas,"Neapsikentę delsimo NT vystytojai ėmėsi veiksmų: net keturis kartus Vilniaus savivaldybę padavė į teismą","Tačiau kol vieni tik skundžiasi, kiti imasi veiksmų. UAB „Darnu group“ valdomos įmonės kelis kartus jau kreipėsi į teismą dėl to, kad savivaldybė praleido terminus. „Delfi“ domisi, dėl kokių konkrečių priežasčių kilo teisminiai ginčiai ir kaip jie ba...","https://www.naujienugidas.lt/neapsikente-delsimo-nt-vystytojai-emesi-veiksmu-net-keturis-kartus-vilniaus-savivaldybe-padave-i-tei-162304.html",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,0.25,10,,72,,Europe,Lithuania,,,
04/02/2025,"Delfi Lietuva","Neapsikentę delsimo NT vystytojai ėmėsi veiksmų: net keturis kartus Vilniaus savivaldybę padavė į teismą","„Taip, deja, net kelioms mūsų grupės (UAB „Darnu group“) įmonėms teko kreiptis į teismą dėl Vilniaus miesto savivaldybės neveikimo ir procesų vilkino“, – teigė „Darnu Group“ generalinė direktorė Sigita Survilaitė.

Tuo metu savivaldybė aiškino, kad t...","http://ct.moreover.com/?a=56392882480&p=1lk&v=1&x=lrT1h10O8JMobfA579FTXQ",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,43660.4,1746416,78,52,,Europe,Lithuania,,,Vilnius
04/02/2025,"Delfi Lietuva","Neapsikentę delsimo NT vystytojai ėmėsi veiksmų: net keturis kartus Vilniaus savivaldybę padavė į teismą","Tačiau kol vieni tik skundžiasi, kiti imasi veiksmų. UAB „Darnu group“ valdomos įmonės kelis kartus jau kreipėsi į teismą dėl to, kad savivaldybė praleido terminus. „Delfi“ domisi, dėl kokių konkrečių priežasčių kilo teisminiai ginčiai ir kaip jie ba...","https://www.delfi.lt/news/daily/lithuania/neapsikente-delsimo-nt-vystytojai-emesi-veiksmu-net-keturis-kartus-vilniaus-savivaldybe-padave-i-teisma-120095522",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,43660.4,1746416,78,110,,Europe,Lithuania,,,Vilnius
04/02/2025,"Lietuvos naujienų agentūra (ELTA)","Primary market for high-end housing in Vilnius grew sixfold – Darnu Group",,"http://ct.moreover.com/?a=56392516010&p=1pe&v=1&x=4mGJuLRqPMA6S1DUYVOuIw",ONLINE_NEWS,,NEUTRAL,English,,158.58,6343,44,0,,Europe,Lithuania,,,Vilnius
04/01/2025,Litas.lt,"„Darnu Group“: pirminė aukštos klasės būsto rinka sostinėje augo 6 kartus","Kaip rodo rinkos duomenys ir „Darnu Group“ skaičiavimai, ryškiausiai 2025 m. pirmą ketvirtį augo aukštos ir vidutinės klasės turto pardavimai, todėl ekonominės klasės butų pardavimai sudarė pastebimai mažesnę santykinę dalį.

Per sausio mėnesį sostin...","https://www.litas.lt/darnu-group-pirmine-aukstos-klases-busto-rinka-sostineje-augo-6-kartus/",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,12.5,500,27,586,,Europe,Lithuania,,,
04/01/2025,Man.lt,"„Darnu Group“: pirminė aukštos klasės būsto rinka sostinėje augo 6 kartus","Kaip rodo rinkos duomenys ir „Darnu Group“ skaičiavimai, ryškiausiai 2025 m. pirmą ketvirtį augo aukštos ir vidutinės klasės turto pardavimai, todėl ekonominės klasės butų pardavimai sudarė pastebimai mažesnę santykinę dalį.

Per sausio mėnesį sostin...","https://www.man.lt/darnu-group-pirmine-aukstos-klases-busto-rinka-sostineje-augo-6-kartus/",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,,,,586,,Europe,Lithuania,,,
04/01/2025,"Lietuvos rytas","Darnu Group: the primary market for high-end housing in the capital grew sixfold","A significant portion of the available units consists of 306 apartments in Darnu Group's Sakai project.Sakai becomes the most popular project in the capitalThe popularity of Darnu Group's Sakai project has significantly impacted the supply of high-en...","http://ct.moreover.com/?a=56386191614&p=1lk&v=1&x=a7zLD-bSb-DiTlXYX2lx7w",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,18375.0,735000,70,788,,Europe,Lithuania,,,Vilnius
04/01/2025,"Verslo Idėjos ","„Darnu Group“: pirminė aukštos klasės būsto rinka sostinėje augo 6 kartus","Kaip rodo rinkos duomenys ir „Darnu Group“ skaičiavimai, ryškiausiai 2025 m. pirmą ketvirtį augo aukštos ir vidutinės klasės turto pardavimai, todėl ekonominės klasės butų pardavimai sudarė pastebimai mažesnę santykinę dalį. Kaip „Darnu Group“ keičia","https://versloidejos.lt/nekilnojamasis-turtas-nt-naujienos/darnu-group-pirmine-aukstos-klases-busto-rinka-sostineje-augo-6-kartus/",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,0.25,10,,612,,Europe,Lithuania,,,
04/01/2025,Naujienugidas,"„Darnu Group“: pirminė aukštos klasės būsto rinka sostinėje augo 6 kartus","prieš 16 min. Komentuoja „ Darnu Group “ pardavimų ir nuomos vadovas Mykolas Čiplys „Darnu Group“: pirminė aukštos klasės būsto rinka sostinėje augo 6 kartus","https://www.naujienugidas.lt/darnu-group-pirmine-aukstos-klases-busto-rinka-sostineje-augo-6-kartus-161889.html",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,0.25,10,,23,,Europe,Lithuania,,,
04/01/2025,Naujienugidas,"Pirminė aukštos klasės būsto rinka sostinėje augo 6 kartus","Pirmąjį metų ketvirtį sostinėje nekilnojamojo turto (NT) rinka demonstravo ryškų atsigavimą, skelbia „Darnu Group“. Bendrovė

skaičiuoja, kad pirminėje rinkoje butų buvo parduota du kartus daugiau nei per tą patį laikotarpį pernai. Kaip skelbiama pra...","https://www.naujienugidas.lt/pirmine-aukstos-klases-busto-rinka-sostineje-augo-6-kartus-161841.html",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,0.25,10,,76,,Europe,Lithuania,,,
04/01/2025,"BNS Spaudos centras","„Darnu Group“: pirminė aukštos klasės būsto rinka sostinėje augo 6 kartus","Kaip rodo rinkos duomenys ir „Darnu Group“ skaičiavimai, ryškiausiai 2025 m. pirmą ketvirtį augo aukštos ir vidutinės klasės turto pardavimai, todėl ekonominės klasės butų pardavimai sudarė pastebimai mažesnę santykinę dalį.

Per sausio mėnesį sostin...","https://sc.bns.lt/view/item/darnu-group-pirmine-aukstos-klases-busto-rinka-sostineje-augo-6-kartus-504284",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,0.25,10,,605,,Europe,Lithuania,,,
04/01/2025,"TV3 Lithuania","Pirminė aukštos klasės būsto rinka sostinėje augo 6 kartus","Pirmąjį metų ketvirtį sostinėje nekilnojamojo turto (NT) rinka demonstravo ryškų atsigavimą, skelbia „Darnu Group“. Bendrovė skaičiuoja, kad pirminėje rinkoje butų buvo parduota du kartus daugiau nei per tą patį laikotarpį pernai.

Kaip skelbiama pra...","https://www.tv3.lt/naujiena/verslas/pirmine-aukstos-klases-busto-rinka-sostineje-augo-6-kartus-n1408577",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,19590.08,783603,63,269,,Europe,Lithuania,,,Vilnius
