"Published Date",Outlet,Headline,"Contextual Snippet",URL,"Media Type",Classification,Sentiment,Language,"Translated Language",AVE(USD),Impressions,"Domain Authority","Word Count",Duration,Continent,Country,Province/State,County,City
04/10/2025,Man.lt,"Į verslo centrą „Hero“ keliasi „COBALT“ – viena iš teisės paslaugų lyderių Baltijos šalyse","...mokesčių ir verslo konsultacijų bendrovė „PwC“ ir vienas didžiausių logistikos nekilnojamojo turto vystytojų Baltijos šalyse „Sirin Development“. Čia taip pat planuojamas platus paslaugų paketas – „Hero“ centre veiks du restoranai, kavinė, „Sapiegos ...","https://www.man.lt/i-verslo-centra-hero-keliasi-cobalt-viena-is-teises-paslaugu-lyderiu-baltijos-salyse/",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,,,,510,,Europe,Lithuania,,,
04/10/2025,"Infolex teises portalas","Į verslo centrą „Hero“ keliasi „COBALT“ – viena iš teisės paslaugų lyderių Baltijos šalyse","...mokesčių ir verslo konsultacijų bendrovė „PwC“ ir vienas didžiausių logistikos nekilnojamojo turto vystytojų Baltijos šalyse „Sirin Development“. Čia taip pat planuojamas platus paslaugų paketas – „Hero“ centre veiks du restoranai, kavinė, „Sapiegos ...","https://www.infolex.lt/portal/start.asp?act=news&Tema=1&Str=144901",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,0.25,10,,503,,Europe,Lithuania,,,
04/10/2025,"BNS Spaudos centras","Į verslo centrą „Hero“ keliasi „COBALT“ – viena iš teisės paslaugų lyderių Baltijos šalyse","...mokesčių ir verslo konsultacijų bendrovė „PwC“ ir vienas didžiausių logistikos nekilnojamojo turto vystytojų Baltijos šalyse „Sirin Development“. Čia taip pat planuojamas platus paslaugų paketas – „Hero“ centre veiks du restoranai, kavinė, „Sapiegos ...","https://sc.bns.lt/view/item/i-verslo-centra-hero-keliasi-cobalt-viena-is-teises-paslaugu-lyderiu-baltijos-salyse-504972",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,0.25,10,,529,,Europe,Lithuania,,,
04/09/2025,"Verslo žinios","NT mokesčio projekto Seime laukiama kitą savaitę","Norint užtikrinti profesionalų ir ilgaamžį montavimą, verta naudoti aukštos kokybės montavimo putas, kurios optimaliai užpildo tarpus ir sulaiko šaltį, bei nepageidaujamą triukšmą.

„Sirin Development“ plėtros strategija: nauji BTS ir BTO projektai B...","http://ct.moreover.com/?a=56449523797&p=1lk&v=1&x=IUs87m-GgEBbkbv7bM-pig",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,20470.8,818832,59,703,,Europe,Lithuania,,,Vilnius
04/08/2025,Logistikauudised.ee,"Sirin Developmenti Eesti suurim arendus tuleb Vaelasse",,"http://ct.moreover.com/?a=56442776356&p=1lk&v=1&x=-1kBGSO1LQDN8h1ZE5-BDQ",ONLINE_NEWS,,"NOT AVAILABLE",Estonian,,108.15,4326,32,59,,Europe,Estonia,,,Tallinn
04/07/2025,Kinnisvarauudised.ee,"Leedu arendaja avas Eestis uue logistikapargi kunstisündmusega","""Sirin Development investeerib täna, et ehitada tugevamat ja paremini ühendatud homset,"" ütles Sirin Developmenti tegevjuht Laurynas Kuzavas. ""Tänassilma logistikapark on valmis – see on reaalne, käegakatsutav saavutus, mis näitab meie usaldust ja pü...","http://ct.moreover.com/?a=56433221093&p=1lk&v=1&x=s_5glDiJwx42IQdZik5BQQ",ONLINE_NEWS,,"NOT AVAILABLE",Estonian,,,,,50,,Europe,Estonia,,,
04/07/2025,Ehitaja,"Leedu arendaja avas Eestis uue logistikapargi kunstisündmusega","Leedu kinnisvaraarendaja Sirin Development avas 3. aprillil ainulaadse rahvusvahelise kunstisündmusega ametlikult Tänassilmas valminud 14 000 m² suuruse logistikapargi “Sirin Park Tänassilma“.

Kunstietendus ""Sillad"" on originaalne lavastus, mis peeg...","https://www.ehitusuudised.ee/uudised/2025/04/07/leedu-arendaja-avas-eestis-uue-logistikapargi-kunstisundmusega",ONLINE_NEWS,,"NOT AVAILABLE",Estonian,,245.65,9826,36,194,,Europe,Estonia,,,Tallinn
04/07/2025,Logistikauudised.ee,"Sirin Development avas Tänassilma logistikapargi omalaadse kunstisündmusega","""Sirin Development investeerib täna, et ehitada tugevamat ja paremini ühendatud homset,"" ütles Sirin Developmenti tegevjuht Laurynas Kuzavas. ""Tänassilma logistikapark on valmis – see on reaalne, käegakatsutav saavutus, mis näitab meie usaldust ja pü...","http://ct.moreover.com/?a=56433076256&p=1lk&v=1&x=g5V7w4hU-eQIicunTeyhrw",ONLINE_NEWS,,"NOT AVAILABLE",Estonian,,108.15,4326,32,50,,Europe,Estonia,,,Tallinn
04/03/2025,Tööstusuudised.ee,"Laoseisu konverentsi juhib Rainer Erman","...tootetiimi juht;

- Rein Reisberg, Tööinspektsiooni töökeskkonna konsultant;

- Lenno Uusküla, Luminori peökonomist

- Lukasz Tomczyk, Sirin Developmenti äriarendusjuht

NB! Saadaval on veel viimased 15 kohta, viimane soodushind kehtib kuni selle näd...","http://ct.moreover.com/?a=56403474992&p=1lk&v=1&x=P6Z0WgllD879GJaR0KJvqw",ONLINE_NEWS,,"NOT AVAILABLE",Estonian,,,,,342,,Europe,Estonia,,,
04/02/2025,Kinnisvarauudised.ee,"Äripäeva Kinnisvaraarenduse konverents 2025 hakkab peale!","Oli viga prioritiseerida niivõrd suuremahulist investeeringut korraliku kiirteede ja maanteedevõrgustiku asemel, tõdes Kinnisvarauudistele antud eriintervjuus SIRIN Developmenti tegevjuht Laurynas Kuzavas Rail Baltica teemal. Ta analüüsib olukorda lä...","http://ct.moreover.com/?a=56393380286&p=1lk&v=1&x=vmqwQQMQkoWF3PPXm1CWRQ",ONLINE_NEWS,,"NOT AVAILABLE",Estonian,,,,,536,,Europe,Estonia,,,
04/01/2025,Logistikauudised.ee,"Laoseisu konverentsi juhib Rainer Erman","...tootetiimi juht;

- Rein Reisberg, Tööinspektsiooni töökeskkonna konsultant;

- Lenno Uusküla, Luminori peökonomist

- Lukasz Tomczyk, Sirin Developmenti äriarendusjuht

NB! Saadaval on veel viimased 15 kohta, viimane soodushind kehtib kuni selle näd...","http://ct.moreover.com/?a=56387769553&p=1lk&v=1&x=6WJ10zG-GPoHkWak_ygPQg",ONLINE_NEWS,,"NOT AVAILABLE",Estonian,,108.15,4326,32,589,,Europe,Estonia,,,Tallinn
03/31/2025,"Verslo žinios","Nepaisant neapibrėžtumo: kaip Lietuvos agroverslas gali stiprinti konkurencingumą","Gucu įžvalgų – „Verslo tribūnoje“.

[infogram id=""20f48e74-3135-480c-b25e-a3ec01407b6b"" prefix=""9mn"" format=""interactive"" title=""Copy: SIRIN""]","http://ct.moreover.com/?a=56376353320&p=1lk&v=1&x=DzBM0mUGLEDM-ZG12NZZjQ",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,20470.8,818832,59,171,,Europe,Lithuania,,,Vilnius
03/28/2025,Kinnisvarauudised.ee,"Leedu suurarendaja 3 soovitust Eesti ärikinnisvara arendajatele","Oli viga prioritiseerida niivõrd suuremahulist investeeringut - raudteeprojekti, korraliku kiirteede ja maanteedevõrgustiku asemel, tõdes Kinnisvartauudistele antud eriintervjuus SIRIN Development tegevjuht Laurynas Kuzavas Rail Baltica teemal.","https://www.kinnisvarauudised.ee/uudised/2025/03/28/leedu-suurarendaja-3-soovitust-eesti-arikinnisvara-arendajatele",ONLINE_NEWS,,"NOT AVAILABLE",Estonian,,,,,24,,Europe,Estonia,,,
03/27/2025,"Verslo žinios","VŽ ARCHYVAI. BIOK jaunystės receptas 1995-aisiais","Ir apskritai – kiek dar svarbus Žaliasis kursas, kai visiems rūpi saugumas ir skubiai reikia rasti investicijų gynybai?

„Sirin Development“ plėtros strategija: nauji BTS ir BTO projektai Baltijos šalyse

Logistikos nekilnojamojo turto (NT) plėtros U...","http://ct.moreover.com/?a=56352314744&p=1lk&v=1&x=YpGrNKyoORgLLqCTjUlang",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,20470.8,818832,59,759,,Europe,Lithuania,,,Vilnius
03/27/2025,"Verslo žinios","„Sirin Development“ plėtros strategija: nauji BTS ir BTO projektai Baltijos šalyse","Paklaustas, ar ateityje Lenkijos kapitalo „Sirin Develoment“ neplanuoja gręžtis į šią kaimyninę rinką, L. Tomczyk pabrėžia, jog kol kas tokių strateginių planų nėra.

VERSLO TRIBŪNA Logistikos nekilnojamojo turto (NT) plėtros UAB „Sirin Development“ ","http://ct.moreover.com/?a=56349382512&p=1lk&v=1&x=3MPqhgynD2nXpyqPIsgF-w",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,20470.8,818832,59,1166,,Europe,Lithuania,,,Vilnius
03/26/2025,"Verslo žinios","28 min.Sirin Development shifts focus to custom logistics solutions amid rising demand","""This decision is purely data-driven,"" explained Lukasz Tomczyk, head of commerce division at Sirin Development, highlighting the escalating demand for such facilities.

Sirin Development aims to double its portfolio to 1 million square meters by the","http://ct.moreover.com/?a=56341318442&p=1lk&v=1&x=iIyW7j4vhPBKHg5YrkZiUg",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,20470.8,818832,59,125,,Europe,Lithuania,,,Vilnius
03/26/2025,"Verslo žinios","Baltic real estate leader plans expansion with build-to-suit projects","""This decision is purely data-driven,"" explained Lukasz Tomczyk, head of commerce division at Sirin Development, highlighting the escalating demand for such facilities.

Sirin Development aims to double its portfolio to 1 million square meters by the","http://ct.moreover.com/?a=56341028975&p=1lk&v=1&x=X2qFg1lPwL7G1vCcWVWJjQ",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,20470.8,818832,59,143,,Europe,Lithuania,,,Vilnius
03/25/2025,Naujienugidas,"Kauno LEZ duris atvėrė 10 mln. Eur vertės „Coca-Cola HBC Lietuva“ sandėlis","kv. metrų ploto logistikos sandėlis, nuomojamas „Coca-Cola HBC Lietuva“. Sandėlio operatorius sudarė sutartį su nekilnojamojo turto vystytoju „SIRIN Development“, kuris įsipareigojo užtikrinti aukščiausios kokybės logistikos nekilnojamojo turto spren...","https://www.naujienugidas.lt/kauno-lez-duris-atvere-10-mln-eur-vertes-coca-cola-hbc-lietuva-sandelis-158861.html",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,0.25,10,,55,,Europe,Lithuania,,,
03/25/2025,"Kas vyksta Kaune","Kauno LEZ duris atvėrė 10 mln. Eur vertės „Coca-Cola HBC Lietuva“ sandėlis","Aktyviai žengiame į build-to-suit verslo nišą ir šiuo metu Baltijos šalyse siūlome vis daugiau projektų, kurie leidžia įmonėms gauti specialiai jų veiklai pritaikytas patalpas“, – sako Łukasz Tomczyk, „SIRIN Development“ komercijos vadovas.

Jo teigi...","http://ct.moreover.com/?a=56333872742&p=1lk&v=1&x=_N-jQRTxCuUe3xMeBGpbuw",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,,,,612,,Europe,Lithuania,,,
03/25/2025,"Aprinkis.lv - Ekonomika","Ieguldīs vēl 10 miljonus eiro Mārupes loģistikas parka otrās kārtas pabeigšanai līdz gada beigām","Loģistikas nekustamo īpašumu attīstītājs ""Sirin Development"" investēs vēl 10 miljonus eiro, lai līdz šā gada beigām pabeigtu jaunā loģistikas parka ""Sirin Park Mārupe"" otro kārtu. Pie Rīgas Starptautiskās lidostas esošā loģistikas parka pirmajā kārtā","https://www.aprinkis.lv/index.php/ekonomika/60013-ieguldis-vel-10-miljonus-eiro-marupes-logistikas-parka-otras-kartas-pabeigsanai-lidz-gada-beigam",ONLINE_NEWS,,"NOT AVAILABLE",Latvian,,,,,231,,Europe,Latvia,,,
03/25/2025,"Dienas Bizness","SIRIN Development ieguldīs vēl 10 miljonus eiro Mārupes loģistikas parka otrajā kārtā","Baltijas loģistikas nekustamo īpašumu attīstītājs “SIRIN Development” investēs vēl 10 miljonus eiro, lai līdz šā gada beigām pabeigtu jaunā loģistikas parka “SIRIN Park Mārupe” otro kārtu.","http://www.db.lv/zinas/sirin-development-ieguldis-vel-10-miljonus-eiro-marupes-logistikas-parka-otraja-karta-520670",ONLINE_NEWS,,"NOT AVAILABLE",Latvian,,1969.4,78776,59,26,,Europe,Latvia,,,Riga
03/24/2025,"Verslo žinios","Prie Kauno baigtas 10 mln. Eur vertės „Coca-Cola HBC Lietuva“ sandėlis","built to suit) objektą išplėtojusi nekilnojamojo turto (NT) plėtros bendrovė „Sirin Development“, gamintoja įsikurs 12.000 kv. m ploto sandėlyje. Į jį investuota 10 mln. Eur.

Bendrovė pagal klientės poreikius pastatė vieną sandėlį savo parke Kauno L...","http://ct.moreover.com/?a=56326384888&p=1lk&v=1&x=fg8ujdUbi-0LuvVeUuEIwg",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,20470.8,818832,59,48,,Europe,Lithuania,,,Vilnius
03/24/2025,Alfa.lt,"Kauno LEZ atidarytas dar vienas sandėlis – „SIRIN Development“ įžvelgia augančią nišą Baltijos šalyse",,"http://ct.moreover.com/?a=56324397014&p=1lk&v=1&x=UpiaGk9mWlW0-gzJbjUtwg",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,6235.05,249402,55,0,,Europe,Lithuania,,,Vilnius
03/24/2025,"Lietuvos rytas","Kauno LEZ atidarytas dar vienas build-to-suit sandėlis – „SIRIN Development“ įžvelgia augančią nišą Baltijos šalyse","Aktyviai žengiame į build-to-suit verslo nišą ir šiuo metu Baltijos šalyse siūlome vis daugiau projektų, kurie leidžia įmonėms gauti specialiai jų veiklai pritaikytas patalpas“, – sako Łukasz Tomczyk, „SIRIN Development“ komercijos vadovas.Jo teigimu...","http://ct.moreover.com/?a=56324270638&p=1lk&v=1&x=hmHyPCIMKCrsEaThBAfoiA",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,18375.0,735000,70,592,,Europe,Lithuania,,,Vilnius
03/24/2025,"Lietuvos rytas","Kauno LEZ atidarytas dar vienas build-to-suit sandėlis – „SIRIN Development“ įžvelgia augančią nišą Baltijos šalyse","Aktyviai žengiame į build-to-suit verslo nišą ir šiuo metu Baltijos šalyse siūlome vis daugiau projektų, kurie leidžia įmonėms gauti specialiai jų veiklai pritaikytas patalpas“, – sako Łukasz Tomczyk, „SIRIN Development“ komercijos vadovas.Jo teigimu...","http://ct.moreover.com/?a=56324270636&p=1lk&v=1&x=rkQDeSIbBn-F7WqMRnTpAw",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,18375.0,735000,70,592,,Europe,Lithuania,,,Vilnius
03/17/2025,"Adaur.ee - Uudiste arhiiv","Eksperdid Nordic Real Estate Forumil: langevad intressimäärad ja taastuv majanduskasv loovad võimaluse kinnisvarasektori taastumiseks","Nordic Real Estate Forum 2025 partnerid on Swedbank, Newsec, East Capital, Colonna Capital, Baltic Horizon Fund, Advokaadibüroo Glimstedt, Europark ja Sirin Development. Foorumit korraldavad Eesti Kinnisvarafirmade Liit, Eesti Kinnisvara Hindajate Üh...","https://www.adaur.ee/eksperdid-nordic-real-estate-forumil-langevad-intressimaarad-ja-taastuv-majanduskasv-loovad-voimaluse-kinnisvarasektori-taastumiseks/",ONLINE_NEWS,,"NOT AVAILABLE",Estonian,,,,,653,,Europe,Estonia,,,
03/17/2025,"Lietuvos rytas","Ekspertai sutaria: Baltijos šalių NT rinkos laukia lemiamas momentas","...aptarti aktualiausių nekilnojamojo turto sektoriaus klausimų.„Nordic Real Estate Forum 2025“ partneriai: „Swedbank“, „Newsec“, „Sirin Development“, „East Capital“, „Colonna Capital“, „Baltic Horizon Fund“, advokatų kontora „Glimstedt“ ir „Europark“.O...","http://ct.moreover.com/?a=56269674771&p=1lk&v=1&x=IJDNJZu1b6bfjj3U7MQ5RA",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,18375.0,735000,70,495,,Europe,Lithuania,,,Vilnius
03/17/2025,Telegram.ee,"COP30 kliimatippkohtumise kiirtee rajamiseks hävitati osa Amazonase vihmametsast","BBC avaldatud fotodelt on näha paljaid koridore, kus rasketehnika on murdnud läbi lopsaka, puutumata maastiku, mis on nüüd täis palgihunnikuid – putukate sirin ja linnulaul asendus mürisevate diiselmootorite kooriga ja metsaaluseid rookivate hüdroeks...","http://ct.moreover.com/?a=56268449048&p=1lk&v=1&x=U0Lv6ASLc_J-va04Ef7ZlQ",ONLINE_NEWS,,"NOT AVAILABLE",Estonian,,,,,175,,Europe,Estonia,,,
03/13/2025,"Adaur.ee - Uudiste arhiiv","NORDIC REAL ESTATE FORUM 2025","Partners of the NREF 2025 are: Swedbank, NEWSEC, East Capital Group, Colonna Capital, Baltic Horizon Fund, SIRIN Development, UAB, Law Firm Glimstedt and EuroPark.

Seonduvad uudised

26.11.2024 Secure Your Spot at the Nordic Real Estate Forum 2025 –","https://www.adaur.ee/nordic-real-estate-forum-2025-6/",ONLINE_NEWS,,POSITIVE,English,,,,,457,,Europe,Estonia,,,
03/13/2025,"BNS Spaudos centras","Nuo krizės iki proveržio: pasak ekspertų, Baltijos šalių NT rinkos laukia lemiamas momentas","...aptarti aktualiausių nekilnojamojo turto sektoriaus klausimų.

„Nordic Real Estate Forum 2025“ partneriai: „Swedbank“, „Newsec“, „Sirin Development“, „East Capital“, „Colonna Capital“, „Baltic Horizon Fund“, advokatų kontora „Glimstedt“ ir „Europark“...","https://sc.bns.lt/view/item/nuo-krizes-iki-proverzio-pasak-ekspertu-baltijos-saliu-nt-rinkos-laukia-lemiamas-momentas-502979",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,0.25,10,,561,,Europe,Lithuania,,,
03/08/2025,Litas.lt,"Verslo centro „Hero“ statyboms obligacijų paklausa vėl viršijo pasiūlą – šįkart 1,5 karto","Artėjant verslo centro atidarymui gausėja ir jame įsikursiančių nuomininkų gretos. Šiuo metu sutartys jau pasirašytos su vienu didžiausių logistikos nekilnojamojo turto vystytojų Baltijos šalyse „Sirin Development“, tarptautinė audito, mokesčių ir ve...","https://www.litas.lt/verslo-centro-hero-statyboms-obligaciju-paklausa-vel-virsijo-pasiula-sikart-15-karto/",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,12.5,500,27,519,,Europe,Lithuania,,,
03/07/2025,Man.lt,"Verslo centro „Hero“ statyboms obligacijų paklausa vėl viršijo pasiūlą – šįkart 1,5 karto","Artėjant verslo centro atidarymui gausėja ir jame įsikursiančių nuomininkų gretos. Šiuo metu sutartys jau pasirašytos su vienu didžiausių logistikos nekilnojamojo turto vystytojų Baltijos šalyse „Sirin Development“, tarptautinė audito, mokesčių ir ve...","https://www.man.lt/verslo-centro-hero-statyboms-obligaciju-paklausa-vel-virsijo-pasiula-sikart-15-karto/",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,,,,519,,Europe,Lithuania,,,
03/07/2025,Äripäev,"Julged plaanid tühja laohoonega: Leedu arendaja otsib Eestist suurt kasvu","Leedu omanikega kinnisvaraarendaja Sirin Developmenti juhid näevad aga võimalusi, kuidas praegused mured ja riskid enda kasuks pöörata ja Balti riikides hooga edasi kasvada.","https://www.aripaev.ee/uudised/2025/03/07/julged-plaanid-tuhja-laohoonega-leedu-arendaja-otsib-eestist-suurt-kasvu",ONLINE_NEWS,,"NOT AVAILABLE",Estonian,,4324.1,172964,55,51,,Europe,Estonia,,,Tallinn
03/07/2025,"BNS Spaudos centras","Verslo centro „Hero“ statyboms obligacijų paklausa vėl viršijo pasiūlą - šįkart 1,5 karto","Artėjant verslo centro atidarymui gausėja ir jame įsikursiančių nuomininkų gretos. Šiuo metu sutartys jau pasirašytos su vienu didžiausių logistikos nekilnojamojo turto vystytojų Baltijos šalyse „Sirin Development“, tarptautinė audito, mokesčių ir ve...","https://sc.bns.lt/view/item/verslo-centro-hero-statyboms-obligaciju-paklausa-vel-virsijo-pasiula-sikart-1-5-karto-502722",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,0.25,10,,538,,Europe,Lithuania,,,
03/05/2025,"Dienas Bizness","Colliers: Pērn darījumi ar komercīpašumiem Latvijā veikti par 133 miljoniem eiro","""Colliers Baltic"" partneris un Industriālo platību un loģistikas aģentūras vadītājs Kaspars Gražulis sacīja, ka Latvijas tirgū industriālo platību attīstību veic pārsvarā trīs attīstītāji - ""VGP"", ""Piche"" un ""Sirin Development"", kuri katru gadu telpu","http://ct.moreover.com/?a=56174523004&p=1lk&v=1&x=-O2EkeOihoQ-3WCtjUV5aA",ONLINE_NEWS,,"NOT AVAILABLE",Latvian,,1969.4,78776,59,625,,Europe,Latvia,,,Riga
02/28/2025,"Adaur.ee - Uudiste arhiiv","NORDIC REAL ESTATE FORUM 2025","Partners of the NREF 2025 are: Swedbank, NEWSEC, East Capital Group, Colonna Capital, Baltic Horizon Fund, SIRIN Development, UAB, Law Firm Glimstedt and EuroPark.

Videoesitajahttps://www.adaur.ee/wp-content/2025/02/Investment_panel_v2.mp4

00:00

0...","https://www.adaur.ee/nordic-real-estate-forum-2025-4/",ONLINE_NEWS,,POSITIVE,English,,,,,534,,Europe,Estonia,,,
02/21/2025,"Dienas Bizness","Nostiprinās Baltijas valstīs un met skatu arī uz Poliju","Viens no šādiem uzņēmumiem ir Baltijas loģistikas nekustamo īpašumu attīstītājs SIRIN Development, kas pēc savu pozīciju nostiprināšanas Baltijas valstīs jau ir sācis izvērtēt paplašināšanās iespējas arī Polijas virzienā.","http://www.db.lv/zinas/nostiprinas-baltijas-valstis-un-met-skatu-ari-uz-poliju-520198",ONLINE_NEWS,,"NOT AVAILABLE",Latvian,,1969.4,78776,59,54,,Europe,Latvia,,,Riga
02/20/2025,"Verslo žinios","Verslo centro „Hero“ plėtotojai pradeda platinti jau penktąją obligacijų emisijos dalį","m. ploto nuomos. Čia taip pat įsikurs vienas didžiausių logistikos nekilnojamojo turto vystytojų Baltijos šalyse „SIRIN Development“, savitarnos restoranas „NooN“, ankstyvojo ugdymo mokykla „Eureka“ ir viena sparčiausiai augančių dermatologijos klini...","http://ct.moreover.com/?a=56066226995&p=1lk&v=1&x=7B4OFL6EJnZikcj4EZhjlw",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,22089.1,883564,59,631,,Europe,Lithuania,,,Vilnius
02/19/2025,"Verslo Idėjos ","Verslo centro „Hero“ plėtotojai pradeda platinti penktąją 5,5 mln. eurų vertės obligacijų emisijos dalį","...„Sapiegos klinika“. Naujus namus čia ras ir vienas didžiausių logistikos nekilnojamojo turto vystytojų Baltijos šalyse, bendrovė „Sirin Development“ bei pasaulinio audito, mokesčių ir teisės bei sandorių ir konsultacijų paslaugų tinklo „PwC“ Lietuvos...","https://versloidejos.lt/verslo-naujienos-is-lietuvos-ir-pasaulio/verslo-centro-hero-pletotojai-pradeda-platinti-penktaja-55-mln-euru-vertes-obligaciju-emisijos-dali/",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,0.25,10,,445,,Europe,Lithuania,,,
02/19/2025,"BNS Spaudos centras","Verslo centro „Hero“ plėtotojai pradeda platinti penktąją 5,5 mln. eurų vertės obligacijų emisijos dalį","...„Sapiegos klinika“. Naujus namus čia ras ir vienas didžiausių logistikos nekilnojamojo turto vystytojų Baltijos šalyse, bendrovė „Sirin Development“ bei pasaulinio audito, mokesčių ir teisės bei sandorių ir konsultacijų paslaugų tinklo „PwC“ Lietuvos...","https://sc.bns.lt/view/item/verslo-centro-hero-pletotojai-pradeda-platinti-penktaja-5-5-mln-euru-vertes-obligaciju-emisijos-dali-501651",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,0.25,10,,470,,Europe,Lithuania,,,
02/18/2025,Madeinvilnius,"Į naująjį verslo centrą „Hero“ kelsis dar viena įmonė","Jovaišaitė.

„PwC“ prisijungs prie kitų „Hero“ verslo centro nuomininkų – nekilnojamojo turto vystytojo „SIRIN Development“, dienos pietų restorano „Noon“, „Sapiegos klinikos“, ankstyvojo ugdymo mokyklos „Eureka“ ir grožio salono „Leana“.

Vilniaus c...","https://madeinvilnius.lt/verslas/nekilnojamas-turtas/i-naujaji-verslo-centra-hero-kelsis-dar-viena-imone/",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,0.25,10,,418,,Europe,Lithuania,,,
02/17/2025,"Verslo Idėjos ","„PwC“ įsikurs verslo centre „Hero“ – pasirinkimą lėmė prestižinė vieta","Jovaišaitė.

„PwC“ prisijungs prie kitų „Hero“ verslo centro nuomininkų – nekilnojamojo turto vystytojo „SIRIN Development“, dienos pietų restorano „Noon“, „Sapiegos klinikos“, ankstyvojo ugdymo mokyklos „Eureka“ ir grožio salono „Leana“.

Vilniaus c...","https://versloidejos.lt/verslo-naujienos-is-lietuvos-ir-pasaulio/pwc-isikurs-verslo-centre-hero-pasirinkima-leme-prestizine-vieta/",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,0.25,10,,414,,Europe,Lithuania,,,
02/17/2025,"Verslo žinios","Vilniaus biurų pastate „Hero“ pritrauktas vienas didesnių nuomininkų","Be „PwC“, verslo centre „Hero“ įsikurs NT plėtros bendrovė „Sirin Development“, dienos pietų restoranas „Noon“, „Sapiegos klinika“, mokykla „Eureka“ bei grožio salonas „Leana“.

Dviejų 14 ir 15 aukštų pastato bokštų, kuriuose bus 31.500 kv. m nuomoja...","http://ct.moreover.com/?a=56043610590&p=1lk&v=1&x=yOpvtf-Rfj6FC4YeCbaGsA",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,22089.1,883564,59,240,,Europe,Lithuania,,,Vilnius
02/17/2025,"BNS Spaudos centras","„PwC“ įsikurs verslo centre „Hero“ – pasirinkimą lėmė prestižinė vieta","Jovaišaitė.

„PwC“ prisijungs prie kitų „Hero“ verslo centro nuomininkų – nekilnojamojo turto vystytojo „SIRIN Development“, dienos pietų restorano „Noon“, „Sapiegos klinikos“, ankstyvojo ugdymo mokyklos „Eureka“ ir grožio salono „Leana“.

Vilniaus c...","https://sc.bns.lt/view/item/pwc-isikurs-verslo-centre-hero-pasirinkima-leme-prestizine-vieta-501497",ONLINE_NEWS,,"NOT AVAILABLE",Lithuanian,,0.25,10,,440,,Europe,Lithuania,,,
02/17/2025,"Adaur.ee - Esileht","NORDIC REAL ESTATE FORUM 2025","Partners of the NREF 2025 are: Swedbank, NEWSEC, East Capital Group, Colonna Capital, Baltic Horizon Fund, SIRIN Development, UAB, Law Firm Glimstedt and EuroPark.

Videoesitajahttps://www.adaur.ee/wp-content/2025/02/Macroeconomics_v3.mp4

00:00

00:...","https://www.adaur.ee/nordic-real-estate-forum-2025-3/",ONLINE_NEWS,,POSITIVE,English,,0.0,,,446,,Europe,Estonia,,,
02/07/2025,"Err.ee - Rus","Nora Maria London: kuidas me tapsime püha","Sajandi keskpäev, ritsikate sirin, leitsak, aknad ja uksed lahti, koer lõõtsutab põrandal, silmapiiril laseb vilet Rail Balticu rong.

Ootasime ükssarvikuid ja uut Tiigrihüpet. Eesti näitekirjandust enam ei olnud. Eesti romaani enam ei olnud. Meie ki...","https://www.err.ee/1609598387/nora-maria-london-kuidas-me-tapsime-puha",ONLINE_NEWS,,"NOT AVAILABLE",Estonian,,96533.0,3861320,76,2785,,Europe,Estonia,,,
02/07/2025,Sirp,"Kuidas me tapsime püha","Sajandi keskpäev, ritsikate sirin, leitsak, aknad ja uksed lahti, koer lõõtsutab põrandal, silmapiiril laseb vilet Rail Balticu rong.

Ootasime ükssarvikuid ja uut Tiigrihüpet. Eesti näitekirjandust enam ei olnud. Eesti romaani enam ei olnud. Meie ki...","https://www.sirp.ee/s1-artiklid/arvamus/kuidas-me-tapsime-puha/",ONLINE_NEWS,,"NOT AVAILABLE",Estonian,,0.0,,,2805,,Europe,Estonia,,,
