Published Date,Author,Outlet,Headline,Contextual Snippet,URL,Sentiment,AVE(USD),Impressions,Country
2/18/2025,,Verslo Idėjos ,Bankas „Bigbank“ suteikia 7 mln. Eur finansavimą NT projektui Pašilaičiuose,"aktyvių klientų ir daugiau nei 500 darbuotojų. Bankas Lietuvoje teikia būsto, verslo, vartojimo paskolų, indėlių ir kitas paslaugas fiziniams bei juridiniams asmenims.

„EIKA Development“ – EIKA grupės dukterinė įmonė, perėmusi visą nekilnojamojo tur...",https://versloidejos.lt/nekilnojamasis-turtas-nt-naujienos/bankas-bigbank-suteikia-7-mln-eur-finansavima-nt-projektui-pasilaiciuose/,NOT AVAILABLE,0.25,10.0,Lithuania
2/18/2025,,Naujienugidas,„Bigbank“ skolina 7 mln. eurų „Eika Development“ būsto projektui Vilniuje,"Estijos kapitalo bankas „Bigbank“ skolina 7 mln. eurų grupės „Eika“ valdomos nekilnojamojo turto (NT) bendrovės „Eika Development“ vystomo 20 mln. eurų būsto komplekso „Medeinos namai“ plėtrai Vilniuje, antradienį pranešė bankas.",https://www.naujienugidas.lt/bigbank-skolina-7-mln-euru-eika-development-busto-projektui-vilniuje-142902.html,NOT AVAILABLE,0.25,10.0,Lithuania
2/18/2025,,Lietuvos Nacionalinis Radijas ir Televizija (LRT),„Bigbank“ skolina 7 mln. eurų „Eika Development“ būsto projektui Vilniuje,"eurų grupės „Eika“ valdomos nekilnojamojo turto (NT) bendrovės „Eika Development“ vystomo 20 mln. eurų būsto komplekso „Medeinos namai“ plėtrai Vilniuje, antradienį pranešė bankas.

„Esame finansavę kitus šios įmonės projektus, tai – patikimi partner...",https://www.lrt.lt/naujienos/verslas/4/2491179/bigbank-skolina-7-mln-euru-eika-development-busto-projektui-vilniuje,NOT AVAILABLE,35688.3,1427532.0,Lithuania
2/18/2025,Georgijus Neverovskis,Lietuvos Nacionalinis Radijas ir Televizija (LRT),Griūvantis daugiabutis Vilniuje: gyventojai kaltina šalia vykstančias statybas,"Statybos vyko pagal projekto, kuriam išduotas statybą leidžiantis dokumentas, sprendinius“, – komentuoja Teritorijų planavimo ir statybos inspekcijos direktorė Irina Tūzienė.

Naująjį namą stato „EIKA Development“. Įmonės atstovų teigimu, ekspertizė ",http://ct.moreover.com/?a=56052376422&p=1lk&v=1&x=3YR97ZqCo06aKRIi3Fk7kw,NOT AVAILABLE,35688.3,1427532.0,Lithuania
2/18/2025,,15min.lt,„Bigbank“ skolina 7 mln. eurų „Eika Development“ būsto projektui Vilniuje,,http://ct.moreover.com/?a=56051663001&p=1lk&v=1&x=Bt3h86-S3im411cweHkiDg,NOT AVAILABLE,31955.78,1278231.0,Lithuania
2/18/2025,,BNS Spaudos centras,Bankas „Bigbank“ suteikia 7 mln. Eur finansavimą NT projektui Pašilaičiuose vystyti,"aktyvių klientų ir daugiau nei 500 darbuotojų. Bankas Lietuvoje teikia būsto, verslo, vartojimo paskolų, indėlių ir kitas paslaugas fiziniams bei juridiniams asmenims.

„EIKA Development“ – EIKA grupės dukterinė įmonė, perėmusi visą nekilnojamojo tur...",https://sc.bns.lt/view/item/bankas-bigbank-suteikia-7-mln-eur-finansavima-nt-projektui-pasilaiciuose-vystyti-501589,NOT AVAILABLE,0.25,10.0,Lithuania
2/18/2025,,Statybunaujienos.lt,„EIKA Development“ susitarė su banku dėl 7 mln. Eur finansavimo NT projektui Pašilaičiuose,"Nekilnojamojo turto projektų valdymo bendrovė „EIKA Development“ susitarė su banku „Bigbank“ dėl 7 mln. Eur siekiančio finansavimo, skirto gyvenamojo NT projekto „Medeinos namai“ Vilniuje vystymui, rašoma „Bigbank“ pranešime žiniasklaidai.",https://www.statybunaujienos.lt/naujiena/EIKA-Development-susitare-su-banku-del-7-mln-Eur-finansavimo-NT-projektui-Pasilaiciuose/23863,NOT AVAILABLE,245.88,9835.0,Lithuania
2/17/2025,,Lietuvos Nacionalinis Radijas ir Televizija (LRT),Dėl griūvančio daugiabučio – kaltų paieškos ir teismuose,"Vilniaus Aludarių gatvėje stovinčio daugiabučio gyventojai ir nekilnojamojo turto plėtros įmonė „Eika Development“ iki šiol neišsiaiškino, kas kaltas dėl byrėti pradėjusio šimtamečio namo. Ginčai dėl daugiabutyje atsiradusių trūkių trunka daugiau nei",https://www.lrt.lt/radioteka/irasas/2000392702/del-griuvancio-daugiabucio-kaltu-paieskos-ir-teismuose,NOT AVAILABLE,35688.3,1427532.0,Lithuania
2/17/2025,,TV3 Lithuania,"Verslo „ryklius“ nustebino nepasiruošęs šou dalyvis: „Atrodo, kad visa tai sugalvojai šiandien ryte“","Kaip įprasta, dalyvių verslo idėjų klausysis penki garsūs šalies investuotojai –

„rykliai“ : multimilijoninio startuolio „CUJO AI“ įkūrėjas Einaras Gravrock, advokatų bendrijos „Walless“ vadovė Dovilė Burgienė, „Eika“ įkūrėjas ir valdybos pirmininka...",https://www.tv3.lt/naujiena/verslas/verslo-ryklius-nustebino-nepasiruoses-sou-dalyvis-atrodo-kad-visa-tai-sugalvojai-siandien-ryte-n1398385,NOT AVAILABLE,19590.08,783603.0,Lithuania
2/15/2025,,Lietuvos rytas,Skaičiai įspūdingi: per trejus metus susikaupė 6 tūkst. atidėtų butų sandorių,"Net ir jau pastatytos patalpos dažnai laukia nuomininkų, todėl naujų patalpų statybų plėtotojai kiek privengia arba bando nuomininkų ieškoti kaip įmanoma anksčiau.“„EIKA Development“ duomenys rodo, kad šiuo metu vien Vilniuje yra statoma apie 130 tūk...",http://ct.moreover.com/?a=56029985785&p=1lk&v=1&x=0yFjPPUhiaCAORN7SCRGvw,NOT AVAILABLE,18375.0,735000.0,Lithuania
2/15/2025,,Lietuvos rytas,Skaičiai įspūdingi: per trejus metus susikaupė 6 tūkst. atidėtų butų sandorių,"P. Poderskis pristatė numatytus ministerijos darbus: prioritetas – biurokratijos mažinimas

„Eika Development“ skaičiavimais, vien per pastaruosius trejus metus yra susikaupę apie 6 tūkst. atidėtų butų sandorių. „Krentant paskolų palūkanų normoms, ne...",https://www.lrytas.lt/verslas/rinkos-pulsas/2025/02/15/news/skaiciai-ispudingi-per-trejus-metus-susikaupe-6-tukst-atidetu-butu-sandoriu-36472396/,NOT AVAILABLE,18375.0,735000.0,Lithuania
2/14/2025,,Mano Namai,Sodas ir kiemas,"Miesto erdvės grąžinamos miestiečiams, gamyklos traukiasi

Kalbėdamas apie Vilnių, NT projektų valdymo įmonės „EIKA Development“ vadovas Martynas Žibūda tikina, kad miestų centrai bei jų aplinkinės teritorijos labai patrauklios ir dėl savo vietos, ir",https://manonamai.lt/nt-patarimai/vietoj-fabriko-biuras-vietoj-sostines-ukmerges-rajonas-kodel-gamyklos-keliamos-is-miesto-centro,NOT AVAILABLE,3156.0,126240.0,Lithuania
2/14/2025,,M360,Kaip keisis B2B marketingas 2025 metais?,"Konferencijoje – naujienos ir praktiniai patarimai

Į klausimus, kokios bus B2B marketingo naujovės ir tendencijos 2025-taisiais bei kaip adaptuoti B2B strategiją, dviejų dienų konferencijoje atsakys net 11 profesionalų.

Konferenciją atidarys „Eika“",https://www.delfi.lt/m360/naujausi-straipsniai/kaip-keisis-b2b-marketingas-2025-metais-120086600,NOT AVAILABLE,32100.0,1284000.0,Lithuania
2/14/2025,Evelina Laučiūtė,Litas.lt,Kaip keisis B2B marketingas 2025 metais?,"Konferencijoje – naujienos ir praktiniai patarimai

Į klausimus, kokios bus B2B marketingo naujovės ir tendencijos 2025-taisiais bei kaip adaptuoti B2B strategiją, dviejų dienų konferencijoje atsakys net 11 profesionalų.

Konferenciją atidarys „Eika”",https://www.litas.lt/kaip-keisis-b2b-marketingas-2025-metais/,NOT AVAILABLE,12.5,500.0,Lithuania
2/14/2025,,Verslo Idėjos  - Verslo vikingai,B2B marketingo ateitis 2025 m.: kokie pokyčiai laukia ir kaip jiems pasiruošti?,"Konferencijoje – naujienos ir praktiniai patarimai

Į klausimus, kokios bus B2B marketingo naujovės ir tendencijos 2025-taisiais bei kaip adaptuoti B2B strategiją, dviejų dienų konferencijoje atsakys net 11 profesionalų.

Konferenciją atidarys „Eika”",https://versloidejos.lt/reklama-ir-marketingas/b2b-marketingo-ateitis-2025-m-kokie-pokyciai-laukia-ir-kaip-jiems-pasiruosti/,NOT AVAILABLE,0.25,10.0,Lithuania
2/14/2025,,BNS Spaudos centras,Kaip keisis B2B marketingas 2025 metais?,"Konferencijoje – naujienos ir praktiniai patarimai

Į klausimus, kokios bus B2B marketingo naujovės ir tendencijos 2025-taisiais bei kaip adaptuoti B2B strategiją, dviejų dienų konferencijoje atsakys net 11 profesionalų.

Konferenciją atidarys „Eika”",https://sc.bns.lt/view/item/kaip-keisis-b2b-marketingas-2025-metais-501381,NOT AVAILABLE,0.25,10.0,Lithuania
2/12/2025,,Lietuvos naujienų agentūra (ELTA),„EIKA Asset Management“ suteikta licenciją veikti Europos Sąjungoje,,http://ct.moreover.com/?a=56009262902&p=1lk&v=1&x=1MAufWm8KWIw3kIDNKR25g,NOT AVAILABLE,158.58,6343.0,Lithuania
2/12/2025,Naglis Navakas,Verslo žinios,„EIKA Asset Management“ gavo licenciją veikti Europos Sąjungoje,"...jų investicijos yra saugios ne mažiau nei kituose stiprios reputacijos vakarietiškuose fonduose“, – sako Andrius Uždavinys, „EIKA Asset Management“ vadovas.

Nuo 2016 m. veikianti „EIKA Asset Management“ šiuo metu valdo 7 fondus, kurių valdomo turto ...",http://ct.moreover.com/?a=56005687484&p=1lk&v=1&x=4FiU4x3v_TRBQ9UnrQtDOg,NOT AVAILABLE,22089.1,883564.0,Lithuania
2/12/2025,,Naujienugidas,„Eika Asset Management“ gavo teisę veikti Europos Sąjungoje,"Investicijų bendrovė „Eika Asset Management“ įgijo teisę veikti Europos Sąjungoje (ES) bei galės plėsti investicinių fondų

valdymo paslaugas tiek ES, tiek Europos ekonominės erdvės šalyse, trečiadienį pranešė bendrovė.

Lietuvos bankas suteikė įmone...",https://www.naujienugidas.lt/eika-asset-management-gavo-teise-veikti-europos-sajungoje-139856.html,NOT AVAILABLE,0.25,10.0,Lithuania
2/12/2025,,15min.lt,„Eika Asset Management“ gavo teisę veikti Europos Sąjungoje,"...standartus, tad jų investicijos yra saugios ne mažiau nei kituose stiprios reputacijos vakarietiškuose fonduose“, – pranešime sakė „Eika Asset Management“ vadovas Andrius Uždavinys....",http://ct.moreover.com/?a=56004641003&p=1lk&v=1&x=xJiL5wnc4MF_oJKDth7TyQ,NOT AVAILABLE,31955.78,1278231.0,Lithuania
2/12/2025,,TV3 Lithuania,„Eika Asset Management“ gavo teisę veikti Europos Sąjungoje,"...standartus, tad jų investicijos yra saugios ne mažiau nei kituose stiprios reputacijos vakarietiškuose fonduose“, – pranešime sakė „Eika Asset Management“ vadovas Andrius Uždavinys.

Pasak įmonės, gavus naują licenciją visų fondų turtas privalės būti...",https://www.tv3.lt/naujiena/verslas/eika-asset-management-gavo-teise-veikti-europos-sajungoje-n1397219,NOT AVAILABLE,19590.08,783603.0,Lithuania
2/12/2025,,Jūsų Panevėžys,"Rinkos dalyviai: Rūdninkų konkurso išskaidymas – logiškas, bet pigiau gali nepavykti","...darbų kainą.

Tai, jog dalyvaus konkurse, BNS Plius patvirtino penkios nekilnojamojo turto (NT) plėtros bei statybų įmonės: „Eika“, „YIT Lietuva“, „Hanner“, „Conresta Group“, „Infes“.

Dar dviejų įmonių – „Darnu group“ bei „Merko statybos“ – atstovai...",https://jp.lt/rinkos-dalyviai-rudninku-konkurso-isskaidymas-logiskas-bet-pigiau-gali-nepavykti/,NOT AVAILABLE,1266.65,50666.0,Lithuania
2/12/2025,,Verslo Idėjos ,Svarbus žingsnis: „EIKA Asset Management“ gavo licenciją veikti visoje Europos Sąjungoje,"...jų investicijos yra saugios ne mažiau nei kituose stiprios reputacijos vakarietiškuose fonduose“, – sako Andrius Uždavinys, „EIKA Asset Management“ vadovas.

Nuo 2016 m. veikianti „EIKA Asset Management“ šiuo metu valdo 7 fondus, kurių valdomo turto ...",https://versloidejos.lt/verslo-naujienos-is-lietuvos-ir-pasaulio/svarbus-zingsnis-eika-asset-management-gavo-licencija-veikti-visoje-europos-sajungoje/,NOT AVAILABLE,0.25,10.0,Lithuania
2/12/2025,,15min.lt,„EIKA Asset Management“ gavo licenciją veikti Europos Sąjungoje,,https://www.15min.lt/verslas/naujiena/bns-spaudos-centras/eika-asset-management-gavo-licencija-veikti-europos-sajungoje-501195,NOT AVAILABLE,31955.78,1278231.0,Lithuania
2/12/2025,,BNS Spaudos centras,„Eika Asset Management“ gavo licenciją veikti Europos Sąjungoje,"...jų investicijos yra saugios ne mažiau nei kituose stiprios reputacijos vakarietiškuose fonduose“, – sako Andrius Uždavinys, „Eika Asset Management“ vadovas.

Nuo 2016 m. veikianti „EIKA Asset Management“ šiuo metu valdo 7 fondus, kurių valdomo turto ...",https://sc.bns.lt/view/item/eika-asset-management-gavo-licencija-veikti-europos-sajungoje-501194,NOT AVAILABLE,0.25,10.0,Lithuania
2/11/2025,,TV3 Lithuania,Vilniaus oro uosto lankytojai apstulbę – to išvysti naujutėlaičiame terminale nesitikėjo,"Išvykimo terminalo statybas nekilnojamojo turto (NT) plėtros bendrovė „Eika“ pradėjo 2023 metų liepą. Visa terminalo statybų ir technologinių sprendimų diegimo kaina siekia per 70 mln. eurų.

Pernai lapkritį Vilniaus oro uostas taip pat paskelbė arch...",https://www.tv3.lt/naujiena/lietuva/vilniaus-oro-uosto-lankytojai-apstulbe-to-isvysti-naujutelaiciame-terminale-nesitikejo-n1396961,NOT AVAILABLE,19590.08,783603.0,Lithuania
2/11/2025,,Verslo žinios,"Besiruošiančių dalyvauti Rūdninkų karinio miestelio konkurse yra, bet mato rizikų","Tai, jog dalyvaus konkurse, „BNS Plius“ patvirtino penkios nekilnojamojo turto (NT) plėtros bei statybų įmonės: „Eika“, „YIT Lietuva“, „Hanner“, „Conresta Group“, „Infes“.

Dar dviejų įmonių – „Darnu group“ bei „Merko statybos“ – atstovai sakė svarst...",http://ct.moreover.com/?a=55995730914&p=1lk&v=1&x=EhWbWwEqMxkr9E11zZDX0A,NOT AVAILABLE,22089.1,883564.0,Lithuania
2/11/2025,Algimantė Ambrulaitytė Bns,Kauno diena,"Rūdninkų miestelio statybos: kuo mažiau laiko, tuo labiau brangsta?","...darbų kainą.

Tai, jog dalyvaus konkurse, BNS Plius patvirtino penkios nekilnojamojo turto (NT) plėtros bei statybų įmonės: „Eika“, „YIT Lietuva“, „Hanner“, „Conresta Group“, „Infes“.

Dar dviejų įmonių – „Darnu group“ bei „Merko statybos“ – atstovai...",https://kauno.diena.lt/naujienos/verslas/ekonomika/rudninku-miestelio-statybos-kuo-maziau-laiko-tuo-labiau-brangsta-1211599,NOT AVAILABLE,228.0,9120.0,Lithuania
2/11/2025,Algimantė Ambrulaitytė Bns,Diena,"Rūdninkų miestelio statybos: kuo mažiau laiko, tuo labiau brangsta?","...darbų kainą.

Tai, jog dalyvaus konkurse, BNS Plius patvirtino penkios nekilnojamojo turto (NT) plėtros bei statybų įmonės: „Eika“, „YIT Lietuva“, „Hanner“, „Conresta Group“, „Infes“.

Dar dviejų įmonių – „Darnu group“ bei „Merko statybos“ – atstovai...",https://diena.lt/naujienos/verslas/ekonomika/rudninku-miestelio-statybos-kuo-maziau-laiko-tuo-labiau-brangsta-1211599,NOT AVAILABLE,12152.93,486117.0,Lithuania
2/11/2025,Algimantė Ambrulaitytė Bns,Klaipėda,"Rūdninkų miestelio statybos: kuo mažiau laiko, tuo labiau brangsta?","...darbų kainą.

Tai, jog dalyvaus konkurse, BNS Plius patvirtino penkios nekilnojamojo turto (NT) plėtros bei statybų įmonės: „Eika“, „YIT Lietuva“, „Hanner“, „Conresta Group“, „Infes“.

Dar dviejų įmonių – „Darnu group“ bei „Merko statybos“ – atstovai...",https://klaipeda.diena.lt/naujienos/verslas/ekonomika/rudninku-miestelio-statybos-kuo-maziau-laiko-tuo-labiau-brangsta-1211599,NOT AVAILABLE,3535.68,141427.0,Lithuania
2/11/2025,,BNS Lietuva,"Rinkos dalyviai: Rūdninkų konkurso išskaidymas – logiškas, bet pigiau gali nepavykti - BNS TEMA","...darbų kainą.

Tai, jog dalyvaus konkurse, BNS Plius patvirtino penkios nekilnojamojo turto (NT) plėtros bei statybų įmonės: „Eika“, „YIT Lietuva“, „Hanner“, „Conresta Group“, „Infes“.

Dar dviejų įmonių – „Darnu group“ bei „Merko statybos“ – atstovai...",http://ct.moreover.com/?a=55994711549&p=1lk&v=1&x=Ua_flNWUUQfhCaBMYFqUSg,NOT AVAILABLE,651.5,26060.0,Lithuania
2/11/2025,Algimantė Ambrulaitytė,Lietuvos Nacionalinis Radijas ir Televizija (LRT),"Rinkos dalyviai: Rūdninkų konkurso išskaidymas – logiškas, bet pigiau gali nepavykti","...darbų kainą.

Tai, jog dalyvaus konkurse, BNS Plius patvirtino penkios nekilnojamojo turto (NT) plėtros bei statybų įmonės: „Eika“, „YIT Lietuva“, „Hanner“, „Conresta Group“, „Infes“.

Dar dviejų įmonių – „Darnu group“ bei „Merko statybos“ – atstovai...",https://www.lrt.lt/naujienos/verslas/4/2484595/rinkos-dalyviai-rudninku-konkurso-isskaidymas-logiskas-bet-pigiau-gali-nepavykti,NOT AVAILABLE,35688.3,1427532.0,Lithuania
2/11/2025,,TV3 Lithuania,"Rinkos dalyviai: Rūdninkų konkurso išskaidymas – logiškas, bet pigiau gali nepavykti","...darbų kainą.

Tai, jog dalyvaus konkurse, BNS Plius patvirtino penkios nekilnojamojo turto

(NT) plėtros bei statybų įmonės: „Eika“, „YIT Lietuva“, „Hanner“, „Conresta Group“, „Infes“.

Dar dviejų įmonių – „Darnu group“ bei „Merko statybos“ – atstova...",https://www.tv3.lt/naujiena/lietuva/rinkos-dalyviai-rudninku-konkurso-isskaidymas-logiskas-bet-pigiau-gali-nepavykti-n1396826,NOT AVAILABLE,19590.08,783603.0,Lithuania
2/10/2025,,Statyba ir architektūra,"Vietoj fabriko – biuras, vietoj sostinės – Ukmergės rajonas: kodėl verta gamyklą iškelti iš miesto centro?","Miesto erdvės grąžinamos miestiečiams

Kalbėdamas apie Vilnių, NT projektų valdymo įmonės „EIKA Development“ vadovas Martynas Žibūda tikina, kad miestų centrai bei jų aplinkinės teritorijos labai patrauklios ir dėl savo vietos, ir dėl išvystytos infr...",https://sa.lt/vietoj-fabriko-biuras-vietoj-sostines-ukmerges-rajonas-kodel-verta-gamykla-iskelti-is-miesto-centro/,NOT AVAILABLE,240.85,9634.0,Lithuania
2/10/2025,Irmantas Matilionis,Litas.lt,"Vietoj fabriko – biuras, vietoj sostinės – Ukmergės rajonas: kodėl verta gamyklą iškelti iš miesto centro?","Pranešimą paskelbė: Irmantas Matilionis, EIKA",https://www.litas.lt/vietoj-fabriko-biuras-vietoj-sostines-ukmerges-rajonas-kodel-verta-gamykla-iskelti-is-miesto-centro/,NOT AVAILABLE,12.5,500.0,Lithuania
2/10/2025,Irmantas Matilionis,Man.lt,"Vietoj fabriko – biuras, vietoj sostinės – Ukmergės rajonas: kodėl verta gamyklą iškelti iš miesto centro?","Pranešimą paskelbė: Irmantas Matilionis, EIKA",https://www.man.lt/vietoj-fabriko-biuras-vietoj-sostines-ukmerges-rajonas-kodel-verta-gamykla-iskelti-is-miesto-centro/,NOT AVAILABLE,0.0,,Lithuania
2/10/2025,,Verslo Idėjos  - Tiekėjai,"Vietoj fabriko – biuras, vietoj sostinės – Ukmergės rajonas: kodėl tai gali būti puikus sprendimas?","Reklama

Miesto erdvės grąžinamos miestiečiams

Kalbėdamas apie Vilnių, NT projektų valdymo įmonės „EIKA Development“ vadovas Martynas Žibūda tikina, kad miestų centrai bei jų aplinkinės teritorijos labai patrauklios ir dėl savo vietos, ir dėl išvyst...",https://versloidejos.lt/verslo-naujienos-is-lietuvos-ir-pasaulio/vietoj-fabriko-biuras-vietoj-sostines-ukmerges-rajonas-kodel-tai-gali-buti-puikus-sprendimas/,NOT AVAILABLE,0.25,10.0,Lithuania
2/10/2025,,TV3 Lithuania,"Verslumo šou „Rykliai. Lietuva“ – per dideli dalyvių lūkesčiai: „Jūs, vaikinai, šiai dienai neverti milijono“","Kaip įprasta, dalyvių verslo idėjų klausysis penki „rykliai“: multimilijoninio startuolio „CUJO AI“ įkūrėjas Einaras Gravrock, advokatų bendrijos „Walless“ vadovė Dovilė Burgienė, „Eika“ įkūrėjas ir valdybos pirmininkas Robertas Dargis, „East West Ag...",http://ct.moreover.com/?a=55987736917&p=1lk&v=1&x=bP-9c7FfW8S5x9ys0nloHQ,NOT AVAILABLE,19590.08,783603.0,Lithuania
2/10/2025,,TV3 Lithuania,"Verslumo šou „Rykliai. Lietuva“ – per dideli dalyvių lūkesčiai: „Jūs, vaikinai, šiai dienai neverti milijono“","Kaip įprasta, dalyvių verslo idėjų klausysis penki „rykliai“ : multimilijoninio startuolio „CUJO AI“ įkūrėjas Einaras Gravrock, advokatų bendrijos „Walless“ vadovė Dovilė Burgienė, „Eika“ įkūrėjas ir valdybos pirmininkas Robertas Dargis, „East West A...",https://www.tv3.lt/naujiena/zmones/verslumo-sou-rykliai-lietuva-per-dideli-dalyviu-lukesciai-jus-vaikinai-siai-dienai-neverti-milijono-n1396675,NOT AVAILABLE,19590.08,783603.0,Lithuania
2/10/2025,,15min.lt,"Vietoj fabriko – biuras, vietoj sostinės – Ukmergės rajonas: kodėl verta gamyklą iškelti iš miesto centro?","...priemiesčius ar net toliau, užleisdamos vietą miestiečių poreikiams ir tuo pačiu – spręsdamos įvairias taršos problemas, rašoma „EIKA Development“ pranešime žiniasklaidai....",https://www.15min.lt/verslas/naujiena/nt-ir-interjeras/vietoj-fabriko-biuras-vietoj-sostines-ukmerges-rajonas-kodel-verta-gamykla-iskelti-is-miesto-centro-971-2391960,NOT AVAILABLE,31807.48,1272299.0,Lithuania
2/10/2025,,BNS Spaudos centras,"Vietoj fabriko – biuras, vietoj sostinės – Ukmergės rajonas: kodėl verta gamyklą iškelti iš miesto centro?","Pranešimą paskelbė: Irmantas Matilionis, EIKA

„BNS Spaudos centre“ skelbiami įvairių organizacijų pranešimai žiniasklaidai. Už pranešimų turinį atsako juos paskelbę asmenys bei jų atstovaujamos organizacijos.",https://sc.bns.lt/view/item/vietoj-fabriko-biuras-vietoj-sostines-ukmerges-rajonas-kodel-verta-gamykla-iskelti-is-miesto-centro-501059,NOT AVAILABLE,0.25,10.0,Lithuania
2/7/2025,,Verslo žinios,Verslas ruošiasi pokyčiams: didina biudžetą ir plečia žmogiškuosius išteklius,"...svarbios ir valstybės bei ES finansavimo programos, kurios galėtų didinti informuotumą apie tvarumo finansavimo priemones.

„EIKA“ grupės tvarumo ir inovacijų vadovė Jorūnė Juodžbalytė.

„Norint, kad tvarumo principai būtų vertinami kaip strateginis ...",http://ct.moreover.com/?a=55963516099&p=1lk&v=1&x=Mawp1VfWt-fjG8EntyzuVA,NOT AVAILABLE,22089.1,883564.0,Lithuania
2/6/2025,,Delfi Latvia,ФОТО. Вильнюсский аэропорт открыл новый терминал – один из самых современных в мире,"...Планируется, что пропускная способность нового терминала будет в 2 раза больше - 2400 пассажиров в час. Терминал построила компания Eika. Строительство было начато в июле 2023 года....",http://ct.moreover.com/?a=55956940676&p=1lk&v=1&x=JRZDfuGu_xgTtKx50EmDgA,POSITIVE,31601.0,1264040.0,Latvia
2/6/2025,X Karjera,Delfi Lietuva,Verslas ruošiasi esminiams pokyčiams: tam plečia žmogiškuosius išteklius ir didina biudžetą,"Judickienė.

Didėja žmogiškųjų išteklių poreikis

Pasak „EIKA“ grupės tvarumo ir inovacijų vadovės Jorūnės Juodžbalytės, prisitaikant prie naujų ES tvarumo direktyvų, šiuo metu įmonei tenka didinti žmogiškųjų išteklių ir finansinius resursus. Grupės ",https://www.delfi.lt/verslo-poziuris/verslas-pranesa/verslas-ruosiasi-esminiams-pokyciams-tam-plecia-zmogiskuosius-isteklius-ir-didina-biudzeta-120084379,NOT AVAILABLE,40786.28,1631451.0,Lithuania
2/6/2025,,BNS Spaudos centras,Verslas ruošiasi pokyčiams: didina biudžetą ir plečia žmogiškuosius išteklius,"Judickienė.

Didėja žmogiškųjų išteklių poreikis

Pasak EIKA grupės tvarumo ir inovacijų vadovės Jorūnės Juodžbalytės , prisitaikant prie naujų ES tvarumo direktyvų, šiuo metu įmonei tenka didinti žmogiškųjų išteklių ir finansinius resursus. Grupės a...",https://sc.bns.lt/view/item/verslas-ruosiasi-pokyciams-didina-biudzeta-ir-plecia-zmogiskuosius-isteklius-500927,NOT AVAILABLE,0.25,10.0,Lithuania
2/4/2025,,Jūsų Panevėžys,Vilniuje oro uoste atidarytas naujasis išvykimo terminalas,"keleivių per valandą.

Naujojo Vilniaus oro uosto išvykimo terminalo statybas nekilnojamojo turto (NT) plėtros bendrovė „Eika“ pradėjo 2023 metų liepą. Visa terminalo statybų ir technologinių sprendimų diegimo kaina siekia per 70 mln. eurų.

Pernai l...",https://jp.lt/vilniuje-oro-uoste-atidarytas-naujasis-isvykimo-terminalas/,NOT AVAILABLE,1266.65,50666.0,Lithuania
2/4/2025,Ūla Klimaševska,Lietuvos Nacionalinis Radijas ir Televizija (LRT),Laukimas baigėsi – Vilniuje oro uoste atidarytas naujasis išvykimo terminalas,"keleivių per valandą.

Išvykimo terminalo statybas nekilnojamojo turto (NT) plėtros bendrovė „Eika“ pradėjo 2023 metų liepą. Visa terminalo statybų ir technologinių sprendimų diegimo kaina siekia per 70 mln. eurų.

Pernai lapkritį Vilniaus oro uostas",https://www.lrt.lt/naujienos/verslas/4/2476922/laukimas-baigesi-vilniuje-oro-uoste-atidarytas-naujasis-isvykimo-terminalas,NOT AVAILABLE,29271.7,1170868.0,Lithuania
2/4/2025,Ema Miliūnaitė,Delfi Lietuva,Pirmieji keleiviai įvertino naująjį Vilniaus oro uosto išvykimo terminalą: geriau nei tame sename grabe,"keleivių per valandą.

Naujojo Vilniaus oro uosto išvykimo terminalo statybas nekilnojamojo turto (NT) plėtros bendrovė „Eika“ pradėjo 2023 metų liepą. Visa terminalo statybų ir technologinių sprendimų diegimo kaina siekia per 70 mln. eurų.

Pernai l...",http://ct.moreover.com/?a=55940199562&p=1lk&v=1&x=hsvNq3RXcpxh_0ra2RR7Gg,NOT AVAILABLE,40786.28,1631451.0,Lithuania
2/4/2025,,Delfi Latvia,Вильнюсский аэропорт открыл новый терминал – один из самых современных в мире,"...Планируется, что пропускная способность нового терминала будет в 2 раза больше - 2400 пассажиров в час. Терминал построила компания Eika. Строительство было начато в июле 2023 года....",http://ct.moreover.com/?a=55939849762&p=1lk&v=1&x=8lh91m5SipyNkyXiDxJ4_A,POSITIVE,31601.0,1264040.0,Latvia
2/4/2025,,LNK TV,„Garsų pasaulis“ stabdo Baltarusijos opozicijos „pasų“ gamybą,"keleivių per valandą.

Naujojo Vilniaus oro uosto išvykimo terminalo statybas nekilnojamojo turto (NT) plėtros bendrovė „Eika“ pradėjo 2023 metų liepą. Visa terminalo statybų ir technologinių sprendimų diegimo kaina siekia per 70 mln. eurų.

Pernai l...",http://ct.moreover.com/?a=55939348570&p=1lk&v=1&x=XTgF-9M8LYi44lQBmgFR0w,NOT AVAILABLE,5627.83,225113.0,Lithuania
2/4/2025,Justina Vaišvilaitė-Braziulienė,Delfi Lietuva,Vilnius Airport opens new departures terminal,"Real estate developer Eika started the construction of the new departures terminal in July 2023. The terminal's construction and technological solutions are estimated to have cost over EUR 70 million in total.

In November 2024, the LTOU announced an",https://www.delfi.lt/en/business/vilnius-airport-opens-new-departures-terminal-120083858,POSITIVE,40786.28,1631451.0,Lithuania
