Published Date,Author,Outlet,Headline,Contextual Snippet,URL,Sentiment,AVE(USD),Impressions,Country
4/15/2025,,15min.lt,Naujame „Sirin Development“ logistikos terminale Kaune įsikūrė „Venipak“,"Statybų bendrovės „Sirin Development“ pastatytame logistikos terminale Kaune, šalia magistralės Kaunas–Klaipėda, įsikūrė Baltijos šalyse ir Lenkijoje veikianti tarptautinė siuntų grupė „Venipak“.

Planuojama, kad naujame siuntų rūšiavimo terminale ap...",https://www.15min.lt/verslas/naujiena/finansai/naujame-sirin-development-logistikos-terminale-kaune-isikure-venipak-662-2431868,NOT AVAILABLE,31955.78,1278231.0,Lithuania
4/15/2025,,Kaunieciams,„Venipak” atidarė naują logistikos terminalą Kaune,"Naujojo terminalo projektą vystė bendrovė „Sirin Development”. A++ energetinės klasės pastate įkurtas siuntų rūšiavimo terminalas ir administracinės patalpos. Teritorijoje įrengtos elektromobilių krovimo stotelės, kelis kartus didesnėse administracin...",https://kaunieciams.lt/venipak-atidare-nauja-logistikos-terminala-kaune/,NOT AVAILABLE,0.25,10.0,Lithuania
4/15/2025,Gytis Kapsevičius,Verslo žinios,Kaune atidarytas didžiausias „Venipak“ logistikos terminalas,"Naujojo terminalo projektą vystė bendrovė „Sirin Development“. A++ energetinės klasės pastate įkurtas siuntų rūšiavimo terminalas ir administracinės patalpos. Teritorijoje įrengtos elektromobilių krovimo stotelės, kelis kartus didesnėse administracin...",http://ct.moreover.com/?a=56496814630&p=1lk&v=1&x=_JtOwCRqcxxRJPpASO3Z9g,NOT AVAILABLE,20470.8,818832.0,Lithuania
4/15/2025,Pranešimas žiniasklaidai,Alfa.lt,Didžiausias 2025-ųjų biurų nuomos sandoris Vilniuje: į verslo centrą „Hero“ keliasi advokatų kontora „COBALT“,"...mokesčių ir verslo konsultacijų bendrovė „PwC“ ir vienas didžiausių logistikos nekilnojamojo turto vystytojų Baltijos šalyse „Sirin Development“. Čia taip pat planuojamas platus paslaugų paketas – „Hero“ centre veiks du restoranai, kavinė, „Sapiegos ...",http://ct.moreover.com/?a=56496656567&p=1lk&v=1&x=_EQCZlkGdd-sAxGktI1eXw,NOT AVAILABLE,6235.05,249402.0,Lithuania
4/15/2025,,15min.lt,„Venipak“ atidarė naują logistikos terminalą Kaune: taps didžiausiu bendrovės terminalu,"Naujojo terminalo projektą vystė bendrovė „Sirin Development“. A++ energetinės klasės pastate įkurtas siuntų rūšiavimo terminalas ir administracinės patalpos. Teritorijoje įrengtos elektromobilių krovimo stotelės, kelis kartus didesnėse administracin...",https://www.15min.lt/verslas/naujiena/bendroves/venipak-atidare-nauja-logistikos-terminala-kaune-taps-didziausiu-bendroves-terminalu-663-2431730,NOT AVAILABLE,31955.78,1278231.0,Lithuania
4/14/2025,,Kaunas.kasvyksta.lt - Kultūra,"Spektaklį Baltijos šalyse pristatęs A. Špilevojus: gyvename laikais, kai tiltus turime ne griauti, o kurti","Kai kūrybinių patirčių agentūra „Salto“ mane pakvietė kurti spektaklį, jam buvo numatyta konkreti vieta – nekilnojamojo turto vystytojų „SIRIN Development“ logistikos angarai Latvijoje ir Estijoje. Baltijos šalių jungtis, šio regiono vienybė įkvėpė i...",https://kaunas.kasvyksta.lt/2025/04/14/kultura/spektakli-baltijos-salyse-pristates-a-spilevojus-gyvename-laikais-kai-tiltus-turime-ne-griauti-o-kurti/,NOT AVAILABLE,,,Lithuania
4/12/2025,,Delfi Lietuva,"Spektaklį Baltijos šalyse pristatęs Špilevojus: gyvename laikais, kai tiltus turime ne griauti, o kurti","Kai kūrybinių patirčių agentūra „Salto“ mane pakvietė kurti spektaklį, jam buvo numatyta konkreti vieta – nekilnojamojo turto vystytojų „SIRIN Development“ logistikos angarai Latvijoje ir Estijoje. Baltijos šalių jungtis, šio regiono vienybė įkvėpė i...",https://www.delfi.lt/kultura/naujienos/spektakli-baltijos-salyse-pristates-spilevojus-gyvename-laikais-kai-tiltus-turime-ne-griauti-o-kurti-120101172,NOT AVAILABLE,43660.4,1746416.0,Lithuania
4/11/2025,,Lietuvos naujienų agentūra (ELTA),Į verslo centrą „Hero“ keliasi „COBALT“ – viena iš teisės paslaugų lyderių Baltijos šalyse,"...mokesčių ir verslo konsultacijų bendrovė „PwC“ ir vienas didžiausių logistikos nekilnojamojo turto vystytojų Baltijos šalyse „Sirin Development“. Čia taip pat planuojamas platus paslaugų paketas – „Hero“ centre veiks du restoranai, kavinė, „Sapiegos ...",http://ct.moreover.com/?a=56466785902&p=1lk&v=1&x=3GcVvW2ecEpLrc8HXRe8Aw,NOT AVAILABLE,158.58,6343.0,Lithuania
4/11/2025,,Madeinvilnius - Vilniaus rinka,Į verslo centrą „Hero“ keliasi „COBALT“,"...mokesčių ir verslo konsultacijų bendrovė „PwC“ ir vienas didžiausių logistikos nekilnojamojo turto vystytojų Baltijos šalyse „Sirin Development“. Čia taip pat planuojamas platus paslaugų paketas – „Hero“ centre veiks du restoranai , kavinė, „Sapiegos...",https://madeinvilnius.lt/verslas/vilniaus-rinka/i-verslo-centra-hero-keliasi-cobalt/,NOT AVAILABLE,0.25,10.0,Lithuania
4/10/2025,Lukas Gudavičius,Verslo Idėjos  - Verslo vikingai,Į verslo centrą „Hero“ keliasi „COBALT“ – viena iš teisės paslaugų lyderių Baltijos šalyse,"...mokesčių ir verslo konsultacijų bendrovė „PwC“ ir vienas didžiausių logistikos nekilnojamojo turto vystytojų Baltijos šalyse „Sirin Development“. Čia taip pat planuojamas platus paslaugų paketas – „Hero“ centre veiks du restoranai, kavinė, „Sapiegos ...",https://versloidejos.lt/verslo-naujienos-is-lietuvos-ir-pasaulio/i-verslo-centra-hero-keliasi-cobalt-viena-is-teises-paslaugu-lyderiu-baltijos-salyse/,NOT AVAILABLE,0.25,10.0,Lithuania
4/10/2025,Gabrielė Miliūtė,Litas.lt,Į verslo centrą „Hero“ keliasi „COBALT“ – viena iš teisės paslaugų lyderių Baltijos šalyse,"...mokesčių ir verslo konsultacijų bendrovė „PwC“ ir vienas didžiausių logistikos nekilnojamojo turto vystytojų Baltijos šalyse „Sirin Development“. Čia taip pat planuojamas platus paslaugų paketas – „Hero“ centre veiks du restoranai, kavinė, „Sapiegos ...",https://www.litas.lt/i-verslo-centra-hero-keliasi-cobalt-viena-is-teises-paslaugu-lyderiu-baltijos-salyse/,NOT AVAILABLE,12.5,500.0,Lithuania
4/10/2025,Gabrielė Miliūtė,Man.lt,Į verslo centrą „Hero“ keliasi „COBALT“ – viena iš teisės paslaugų lyderių Baltijos šalyse,"...mokesčių ir verslo konsultacijų bendrovė „PwC“ ir vienas didžiausių logistikos nekilnojamojo turto vystytojų Baltijos šalyse „Sirin Development“. Čia taip pat planuojamas platus paslaugų paketas – „Hero“ centre veiks du restoranai, kavinė, „Sapiegos ...",https://www.man.lt/i-verslo-centra-hero-keliasi-cobalt-viena-is-teises-paslaugu-lyderiu-baltijos-salyse/,NOT AVAILABLE,,,Lithuania
4/10/2025,,Infolex teises portalas,Į verslo centrą „Hero“ keliasi „COBALT“ – viena iš teisės paslaugų lyderių Baltijos šalyse,"...mokesčių ir verslo konsultacijų bendrovė „PwC“ ir vienas didžiausių logistikos nekilnojamojo turto vystytojų Baltijos šalyse „Sirin Development“. Čia taip pat planuojamas platus paslaugų paketas – „Hero“ centre veiks du restoranai, kavinė, „Sapiegos ...",https://www.infolex.lt/portal/start.asp?act=news&Tema=1&Str=144901,NOT AVAILABLE,0.25,10.0,Lithuania
4/10/2025,,BNS Spaudos centras,Į verslo centrą „Hero“ keliasi „COBALT“ – viena iš teisės paslaugų lyderių Baltijos šalyse,"...mokesčių ir verslo konsultacijų bendrovė „PwC“ ir vienas didžiausių logistikos nekilnojamojo turto vystytojų Baltijos šalyse „Sirin Development“. Čia taip pat planuojamas platus paslaugų paketas – „Hero“ centre veiks du restoranai, kavinė, „Sapiegos ...",https://sc.bns.lt/view/item/i-verslo-centra-hero-keliasi-cobalt-viena-is-teises-paslaugu-lyderiu-baltijos-salyse-504972,NOT AVAILABLE,0.25,10.0,Lithuania
4/9/2025,,Verslo žinios,NT mokesčio projekto Seime laukiama kitą savaitę,"Norint užtikrinti profesionalų ir ilgaamžį montavimą, verta naudoti aukštos kokybės montavimo putas, kurios optimaliai užpildo tarpus ir sulaiko šaltį, bei nepageidaujamą triukšmą.

„Sirin Development“ plėtros strategija: nauji BTS ir BTO projektai B...",http://ct.moreover.com/?a=56449523797&p=1lk&v=1&x=IUs87m-GgEBbkbv7bM-pig,NOT AVAILABLE,20470.8,818832.0,Lithuania
4/8/2025,Tõnu TrammLogistikauudised.ee juht,Logistikauudised.ee,Sirin Developmenti Eesti suurim arendus tuleb Vaelasse,,http://ct.moreover.com/?a=56442776356&p=1lk&v=1&x=-1kBGSO1LQDN8h1ZE5-BDQ,NOT AVAILABLE,108.15,4326.0,Estonia
4/7/2025,kinnisvarauudised.ee,Kinnisvarauudised.ee,Leedu arendaja avas Eestis uue logistikapargi kunstisündmusega,"""Sirin Development investeerib täna, et ehitada tugevamat ja paremini ühendatud homset,"" ütles Sirin Developmenti tegevjuht Laurynas Kuzavas. ""Tänassilma logistikapark on valmis – see on reaalne, käegakatsutav saavutus, mis näitab meie usaldust ja pü...",http://ct.moreover.com/?a=56433221093&p=1lk&v=1&x=s_5glDiJwx42IQdZik5BQQ,NOT AVAILABLE,,,Estonia
4/7/2025,,Ehitaja,Leedu arendaja avas Eestis uue logistikapargi kunstisündmusega,"Leedu kinnisvaraarendaja Sirin Development avas 3. aprillil ainulaadse rahvusvahelise kunstisündmusega ametlikult Tänassilmas valminud 14 000 m² suuruse logistikapargi “Sirin Park Tänassilma“.

Kunstietendus ""Sillad"" on originaalne lavastus, mis peeg...",https://www.ehitusuudised.ee/uudised/2025/04/07/leedu-arendaja-avas-eestis-uue-logistikapargi-kunstisundmusega,NOT AVAILABLE,245.65,9826.0,Estonia
4/7/2025,Logistikauudised.ee,Logistikauudised.ee,Sirin Development avas Tänassilma logistikapargi omalaadse kunstisündmusega,"""Sirin Development investeerib täna, et ehitada tugevamat ja paremini ühendatud homset,"" ütles Sirin Developmenti tegevjuht Laurynas Kuzavas. ""Tänassilma logistikapark on valmis – see on reaalne, käegakatsutav saavutus, mis näitab meie usaldust ja pü...",http://ct.moreover.com/?a=56433076256&p=1lk&v=1&x=g5V7w4hU-eQIicunTeyhrw,NOT AVAILABLE,108.15,4326.0,Estonia
4/3/2025,Tõnu TrammLogistikauudised.ee juht,Tööstusuudised.ee,Laoseisu konverentsi juhib Rainer Erman,"...tootetiimi juht;

- Rein Reisberg, Tööinspektsiooni töökeskkonna konsultant;

- Lenno Uusküla, Luminori peökonomist

- Lukasz Tomczyk, Sirin Developmenti äriarendusjuht

NB! Saadaval on veel viimased 15 kohta, viimane soodushind kehtib kuni selle näd...",http://ct.moreover.com/?a=56403474992&p=1lk&v=1&x=P6Z0WgllD879GJaR0KJvqw,NOT AVAILABLE,,,Estonia
4/2/2025,kinnisvarauudised.ee,Kinnisvarauudised.ee,Äripäeva Kinnisvaraarenduse konverents 2025 hakkab peale!,"Oli viga prioritiseerida niivõrd suuremahulist investeeringut korraliku kiirteede ja maanteedevõrgustiku asemel, tõdes Kinnisvarauudistele antud eriintervjuus SIRIN Developmenti tegevjuht Laurynas Kuzavas Rail Baltica teemal. Ta analüüsib olukorda lä...",http://ct.moreover.com/?a=56393380286&p=1lk&v=1&x=vmqwQQMQkoWF3PPXm1CWRQ,NOT AVAILABLE,,,Estonia
4/1/2025,Tõnu TrammLogistikauudised.ee juht,Logistikauudised.ee,Laoseisu konverentsi juhib Rainer Erman,"...tootetiimi juht;

- Rein Reisberg, Tööinspektsiooni töökeskkonna konsultant;

- Lenno Uusküla, Luminori peökonomist

- Lukasz Tomczyk, Sirin Developmenti äriarendusjuht

NB! Saadaval on veel viimased 15 kohta, viimane soodushind kehtib kuni selle näd...",http://ct.moreover.com/?a=56387769553&p=1lk&v=1&x=6WJ10zG-GPoHkWak_ygPQg,NOT AVAILABLE,108.15,4326.0,Estonia
3/31/2025,SEB bankas,Verslo žinios,Nepaisant neapibrėžtumo: kaip Lietuvos agroverslas gali stiprinti konkurencingumą,"Gucu įžvalgų – „Verslo tribūnoje“.

[infogram id=""20f48e74-3135-480c-b25e-a3ec01407b6b"" prefix=""9mn"" format=""interactive"" title=""Copy: SIRIN""]",http://ct.moreover.com/?a=56376353320&p=1lk&v=1&x=DzBM0mUGLEDM-ZG12NZZjQ,NOT AVAILABLE,20470.8,818832.0,Lithuania
3/28/2025,Siim Sultson,Kinnisvarauudised.ee,Leedu suurarendaja 3 soovitust Eesti ärikinnisvara arendajatele,"Oli viga prioritiseerida niivõrd suuremahulist investeeringut - raudteeprojekti, korraliku kiirteede ja maanteedevõrgustiku asemel, tõdes Kinnisvartauudistele antud eriintervjuus SIRIN Development tegevjuht Laurynas Kuzavas Rail Baltica teemal.",https://www.kinnisvarauudised.ee/uudised/2025/03/28/leedu-suurarendaja-3-soovitust-eesti-arikinnisvara-arendajatele,NOT AVAILABLE,,,Estonia
3/27/2025,Jonas Mažeika,Verslo žinios,VŽ ARCHYVAI. BIOK jaunystės receptas 1995-aisiais,"Ir apskritai – kiek dar svarbus Žaliasis kursas, kai visiems rūpi saugumas ir skubiai reikia rasti investicijų gynybai?

„Sirin Development“ plėtros strategija: nauji BTS ir BTO projektai Baltijos šalyse

Logistikos nekilnojamojo turto (NT) plėtros U...",http://ct.moreover.com/?a=56352314744&p=1lk&v=1&x=YpGrNKyoORgLLqCTjUlang,NOT AVAILABLE,20470.8,818832.0,Lithuania
3/27/2025,Sirin Development,Verslo žinios,„Sirin Development“ plėtros strategija: nauji BTS ir BTO projektai Baltijos šalyse,"Paklaustas, ar ateityje Lenkijos kapitalo „Sirin Develoment“ neplanuoja gręžtis į šią kaimyninę rinką, L. Tomczyk pabrėžia, jog kol kas tokių strateginių planų nėra.

VERSLO TRIBŪNA Logistikos nekilnojamojo turto (NT) plėtros UAB „Sirin Development“ ",http://ct.moreover.com/?a=56349382512&p=1lk&v=1&x=3MPqhgynD2nXpyqPIsgF-w,NOT AVAILABLE,20470.8,818832.0,Lithuania
3/26/2025,Sirin Development,Verslo žinios,28 min.Sirin Development shifts focus to custom logistics solutions amid rising demand,"""This decision is purely data-driven,"" explained Lukasz Tomczyk, head of commerce division at Sirin Development, highlighting the escalating demand for such facilities.

Sirin Development aims to double its portfolio to 1 million square meters by the",http://ct.moreover.com/?a=56341318442&p=1lk&v=1&x=iIyW7j4vhPBKHg5YrkZiUg,NOT AVAILABLE,20470.8,818832.0,Lithuania
3/26/2025,Sirin Development,Verslo žinios,Baltic real estate leader plans expansion with build-to-suit projects,"""This decision is purely data-driven,"" explained Lukasz Tomczyk, head of commerce division at Sirin Development, highlighting the escalating demand for such facilities.

Sirin Development aims to double its portfolio to 1 million square meters by the",http://ct.moreover.com/?a=56341028975&p=1lk&v=1&x=X2qFg1lPwL7G1vCcWVWJjQ,NOT AVAILABLE,20470.8,818832.0,Lithuania
3/25/2025,,Naujienugidas,Kauno LEZ duris atvėrė 10 mln. Eur vertės „Coca-Cola HBC Lietuva“ sandėlis,"kv. metrų ploto logistikos sandėlis, nuomojamas „Coca-Cola HBC Lietuva“. Sandėlio operatorius sudarė sutartį su nekilnojamojo turto vystytoju „SIRIN Development“, kuris įsipareigojo užtikrinti aukščiausios kokybės logistikos nekilnojamojo turto spren...",https://www.naujienugidas.lt/kauno-lez-duris-atvere-10-mln-eur-vertes-coca-cola-hbc-lietuva-sandelis-158861.html,NOT AVAILABLE,0.25,10.0,Lithuania
3/25/2025,,Kas vyksta Kaune,Kauno LEZ duris atvėrė 10 mln. Eur vertės „Coca-Cola HBC Lietuva“ sandėlis,"Aktyviai žengiame į build-to-suit verslo nišą ir šiuo metu Baltijos šalyse siūlome vis daugiau projektų, kurie leidžia įmonėms gauti specialiai jų veiklai pritaikytas patalpas“, – sako Łukasz Tomczyk, „SIRIN Development“ komercijos vadovas.

Jo teigi...",http://ct.moreover.com/?a=56333872742&p=1lk&v=1&x=_N-jQRTxCuUe3xMeBGpbuw,NOT AVAILABLE,,,Lithuania
3/25/2025,,Aprinkis.lv - Ekonomika,Ieguldīs vēl 10 miljonus eiro Mārupes loģistikas parka otrās kārtas pabeigšanai līdz gada beigām,"Loģistikas nekustamo īpašumu attīstītājs ""Sirin Development"" investēs vēl 10 miljonus eiro, lai līdz šā gada beigām pabeigtu jaunā loģistikas parka ""Sirin Park Mārupe"" otro kārtu. Pie Rīgas Starptautiskās lidostas esošā loģistikas parka pirmajā kārtā",https://www.aprinkis.lv/index.php/ekonomika/60013-ieguldis-vel-10-miljonus-eiro-marupes-logistikas-parka-otras-kartas-pabeigsanai-lidz-gada-beigam,NOT AVAILABLE,,,Latvia
3/25/2025,,Dienas Bizness,SIRIN Development ieguldīs vēl 10 miljonus eiro Mārupes loģistikas parka otrajā kārtā,"Baltijas loģistikas nekustamo īpašumu attīstītājs “SIRIN Development” investēs vēl 10 miljonus eiro, lai līdz šā gada beigām pabeigtu jaunā loģistikas parka “SIRIN Park Mārupe” otro kārtu.",http://www.db.lv/zinas/sirin-development-ieguldis-vel-10-miljonus-eiro-marupes-logistikas-parka-otraja-karta-520670,NOT AVAILABLE,1969.4,78776.0,Latvia
3/24/2025,Kamilė Gineikaitė,Verslo žinios,Prie Kauno baigtas 10 mln. Eur vertės „Coca-Cola HBC Lietuva“ sandėlis,"built to suit) objektą išplėtojusi nekilnojamojo turto (NT) plėtros bendrovė „Sirin Development“, gamintoja įsikurs 12.000 kv. m ploto sandėlyje. Į jį investuota 10 mln. Eur.

Bendrovė pagal klientės poreikius pastatė vieną sandėlį savo parke Kauno L...",http://ct.moreover.com/?a=56326384888&p=1lk&v=1&x=fg8ujdUbi-0LuvVeUuEIwg,NOT AVAILABLE,20470.8,818832.0,Lithuania
3/24/2025,Pranešimas žiniasklaidai,Alfa.lt,Kauno LEZ atidarytas dar vienas sandėlis – „SIRIN Development“ įžvelgia augančią nišą Baltijos šalyse,,http://ct.moreover.com/?a=56324397014&p=1lk&v=1&x=UpiaGk9mWlW0-gzJbjUtwg,NOT AVAILABLE,6235.05,249402.0,Lithuania
3/24/2025,,Lietuvos rytas,Kauno LEZ atidarytas dar vienas build-to-suit sandėlis – „SIRIN Development“ įžvelgia augančią nišą Baltijos šalyse,"Aktyviai žengiame į build-to-suit verslo nišą ir šiuo metu Baltijos šalyse siūlome vis daugiau projektų, kurie leidžia įmonėms gauti specialiai jų veiklai pritaikytas patalpas“, – sako Łukasz Tomczyk, „SIRIN Development“ komercijos vadovas.Jo teigimu...",http://ct.moreover.com/?a=56324270638&p=1lk&v=1&x=hmHyPCIMKCrsEaThBAfoiA,NOT AVAILABLE,18375.0,735000.0,Lithuania
3/24/2025,,Lietuvos rytas,Kauno LEZ atidarytas dar vienas build-to-suit sandėlis – „SIRIN Development“ įžvelgia augančią nišą Baltijos šalyse,"Aktyviai žengiame į build-to-suit verslo nišą ir šiuo metu Baltijos šalyse siūlome vis daugiau projektų, kurie leidžia įmonėms gauti specialiai jų veiklai pritaikytas patalpas“, – sako Łukasz Tomczyk, „SIRIN Development“ komercijos vadovas.Jo teigimu...",http://ct.moreover.com/?a=56324270636&p=1lk&v=1&x=rkQDeSIbBn-F7WqMRnTpAw,NOT AVAILABLE,18375.0,735000.0,Lithuania
3/17/2025,,Adaur.ee - Uudiste arhiiv,Eksperdid Nordic Real Estate Forumil: langevad intressimäärad ja taastuv majanduskasv loovad võimaluse kinnisvarasektori taastumiseks,"Nordic Real Estate Forum 2025 partnerid on Swedbank, Newsec, East Capital, Colonna Capital, Baltic Horizon Fund, Advokaadibüroo Glimstedt, Europark ja Sirin Development. Foorumit korraldavad Eesti Kinnisvarafirmade Liit, Eesti Kinnisvara Hindajate Üh...",https://www.adaur.ee/eksperdid-nordic-real-estate-forumil-langevad-intressimaarad-ja-taastuv-majanduskasv-loovad-voimaluse-kinnisvarasektori-taastumiseks/,NOT AVAILABLE,,,Estonia
3/17/2025,,Lietuvos rytas,Ekspertai sutaria: Baltijos šalių NT rinkos laukia lemiamas momentas,"...aptarti aktualiausių nekilnojamojo turto sektoriaus klausimų.„Nordic Real Estate Forum 2025“ partneriai: „Swedbank“, „Newsec“, „Sirin Development“, „East Capital“, „Colonna Capital“, „Baltic Horizon Fund“, advokatų kontora „Glimstedt“ ir „Europark“.O...",http://ct.moreover.com/?a=56269674771&p=1lk&v=1&x=IJDNJZu1b6bfjj3U7MQ5RA,NOT AVAILABLE,18375.0,735000.0,Lithuania
3/17/2025,Telegram.ee,Telegram.ee,COP30 kliimatippkohtumise kiirtee rajamiseks hävitati osa Amazonase vihmametsast,"BBC avaldatud fotodelt on näha paljaid koridore, kus rasketehnika on murdnud läbi lopsaka, puutumata maastiku, mis on nüüd täis palgihunnikuid – putukate sirin ja linnulaul asendus mürisevate diiselmootorite kooriga ja metsaaluseid rookivate hüdroeks...",http://ct.moreover.com/?a=56268449048&p=1lk&v=1&x=U0Lv6ASLc_J-va04Ef7ZlQ,NOT AVAILABLE,,,Estonia
3/13/2025,,Adaur.ee - Uudiste arhiiv,NORDIC REAL ESTATE FORUM 2025,"Partners of the NREF 2025 are: Swedbank, NEWSEC, East Capital Group, Colonna Capital, Baltic Horizon Fund, SIRIN Development, UAB, Law Firm Glimstedt and EuroPark.

Seonduvad uudised

26.11.2024 Secure Your Spot at the Nordic Real Estate Forum 2025 –",https://www.adaur.ee/nordic-real-estate-forum-2025-6/,POSITIVE,,,Estonia
3/13/2025,,BNS Spaudos centras,"Nuo krizės iki proveržio: pasak ekspertų, Baltijos šalių NT rinkos laukia lemiamas momentas","...aptarti aktualiausių nekilnojamojo turto sektoriaus klausimų.

„Nordic Real Estate Forum 2025“ partneriai: „Swedbank“, „Newsec“, „Sirin Development“, „East Capital“, „Colonna Capital“, „Baltic Horizon Fund“, advokatų kontora „Glimstedt“ ir „Europark“...",https://sc.bns.lt/view/item/nuo-krizes-iki-proverzio-pasak-ekspertu-baltijos-saliu-nt-rinkos-laukia-lemiamas-momentas-502979,NOT AVAILABLE,0.25,10.0,Lithuania
3/8/2025,Rolandas Kajokas,Litas.lt,"Verslo centro „Hero“ statyboms obligacijų paklausa vėl viršijo pasiūlą – šįkart 1,5 karto","Artėjant verslo centro atidarymui gausėja ir jame įsikursiančių nuomininkų gretos. Šiuo metu sutartys jau pasirašytos su vienu didžiausių logistikos nekilnojamojo turto vystytojų Baltijos šalyse „Sirin Development“, tarptautinė audito, mokesčių ir ve...",https://www.litas.lt/verslo-centro-hero-statyboms-obligaciju-paklausa-vel-virsijo-pasiula-sikart-15-karto/,NOT AVAILABLE,12.5,500.0,Lithuania
3/7/2025,Rolandas Kajokas,Man.lt,"Verslo centro „Hero“ statyboms obligacijų paklausa vėl viršijo pasiūlą – šįkart 1,5 karto","Artėjant verslo centro atidarymui gausėja ir jame įsikursiančių nuomininkų gretos. Šiuo metu sutartys jau pasirašytos su vienu didžiausių logistikos nekilnojamojo turto vystytojų Baltijos šalyse „Sirin Development“, tarptautinė audito, mokesčių ir ve...",https://www.man.lt/verslo-centro-hero-statyboms-obligaciju-paklausa-vel-virsijo-pasiula-sikart-15-karto/,NOT AVAILABLE,,,Lithuania
3/7/2025,Kristjan Kurg,Äripäev,Julged plaanid tühja laohoonega: Leedu arendaja otsib Eestist suurt kasvu,"Leedu omanikega kinnisvaraarendaja Sirin Developmenti juhid näevad aga võimalusi, kuidas praegused mured ja riskid enda kasuks pöörata ja Balti riikides hooga edasi kasvada.",https://www.aripaev.ee/uudised/2025/03/07/julged-plaanid-tuhja-laohoonega-leedu-arendaja-otsib-eestist-suurt-kasvu,NOT AVAILABLE,4324.1,172964.0,Estonia
3/7/2025,,BNS Spaudos centras,"Verslo centro „Hero“ statyboms obligacijų paklausa vėl viršijo pasiūlą - šįkart 1,5 karto","Artėjant verslo centro atidarymui gausėja ir jame įsikursiančių nuomininkų gretos. Šiuo metu sutartys jau pasirašytos su vienu didžiausių logistikos nekilnojamojo turto vystytojų Baltijos šalyse „Sirin Development“, tarptautinė audito, mokesčių ir ve...",https://sc.bns.lt/view/item/verslo-centro-hero-statyboms-obligaciju-paklausa-vel-virsijo-pasiula-sikart-1-5-karto-502722,NOT AVAILABLE,0.25,10.0,Lithuania
3/5/2025,,Dienas Bizness,Colliers: Pērn darījumi ar komercīpašumiem Latvijā veikti par 133 miljoniem eiro,"""Colliers Baltic"" partneris un Industriālo platību un loģistikas aģentūras vadītājs Kaspars Gražulis sacīja, ka Latvijas tirgū industriālo platību attīstību veic pārsvarā trīs attīstītāji - ""VGP"", ""Piche"" un ""Sirin Development"", kuri katru gadu telpu",http://ct.moreover.com/?a=56174523004&p=1lk&v=1&x=-O2EkeOihoQ-3WCtjUV5aA,NOT AVAILABLE,1969.4,78776.0,Latvia
2/28/2025,,Adaur.ee - Uudiste arhiiv,NORDIC REAL ESTATE FORUM 2025,"Partners of the NREF 2025 are: Swedbank, NEWSEC, East Capital Group, Colonna Capital, Baltic Horizon Fund, SIRIN Development, UAB, Law Firm Glimstedt and EuroPark.

Videoesitajahttps://www.adaur.ee/wp-content/2025/02/Investment_panel_v2.mp4

00:00

0...",https://www.adaur.ee/nordic-real-estate-forum-2025-4/,POSITIVE,,,Estonia
2/21/2025,,Dienas Bizness,Nostiprinās Baltijas valstīs un met skatu arī uz Poliju,"Viens no šādiem uzņēmumiem ir Baltijas loģistikas nekustamo īpašumu attīstītājs SIRIN Development, kas pēc savu pozīciju nostiprināšanas Baltijas valstīs jau ir sācis izvērtēt paplašināšanās iespējas arī Polijas virzienā.",http://www.db.lv/zinas/nostiprinas-baltijas-valstis-un-met-skatu-ari-uz-poliju-520198,NOT AVAILABLE,1969.4,78776.0,Latvia
2/20/2025,,Verslo žinios,Verslo centro „Hero“ plėtotojai pradeda platinti jau penktąją obligacijų emisijos dalį,"m. ploto nuomos. Čia taip pat įsikurs vienas didžiausių logistikos nekilnojamojo turto vystytojų Baltijos šalyse „SIRIN Development“, savitarnos restoranas „NooN“, ankstyvojo ugdymo mokykla „Eureka“ ir viena sparčiausiai augančių dermatologijos klini...",http://ct.moreover.com/?a=56066226995&p=1lk&v=1&x=7B4OFL6EJnZikcj4EZhjlw,NOT AVAILABLE,22089.1,883564.0,Lithuania
2/19/2025,,Verslo Idėjos ,"Verslo centro „Hero“ plėtotojai pradeda platinti penktąją 5,5 mln. eurų vertės obligacijų emisijos dalį","...„Sapiegos klinika“. Naujus namus čia ras ir vienas didžiausių logistikos nekilnojamojo turto vystytojų Baltijos šalyse, bendrovė „Sirin Development“ bei pasaulinio audito, mokesčių ir teisės bei sandorių ir konsultacijų paslaugų tinklo „PwC“ Lietuvos...",https://versloidejos.lt/verslo-naujienos-is-lietuvos-ir-pasaulio/verslo-centro-hero-pletotojai-pradeda-platinti-penktaja-55-mln-euru-vertes-obligaciju-emisijos-dali/,NOT AVAILABLE,0.25,10.0,Lithuania
2/19/2025,,BNS Spaudos centras,"Verslo centro „Hero“ plėtotojai pradeda platinti penktąją 5,5 mln. eurų vertės obligacijų emisijos dalį","...„Sapiegos klinika“. Naujus namus čia ras ir vienas didžiausių logistikos nekilnojamojo turto vystytojų Baltijos šalyse, bendrovė „Sirin Development“ bei pasaulinio audito, mokesčių ir teisės bei sandorių ir konsultacijų paslaugų tinklo „PwC“ Lietuvos...",https://sc.bns.lt/view/item/verslo-centro-hero-pletotojai-pradeda-platinti-penktaja-5-5-mln-euru-vertes-obligaciju-emisijos-dali-501651,NOT AVAILABLE,0.25,10.0,Lithuania
